DATETIME,TIME,LON,LAT,DEP,V
"31-DEC-2022",44559.5,83.5,6.5,5,0.132746  
"31-DEC-2022",44559.5,84,6.5,5,0.0971774  
"31-DEC-2022",44559.5,84.5,6.5,5,0.159128  
"31-DEC-2022",44559.5,85,6.5,5,0.245418  
"31-DEC-2022",44559.5,85.5,6.5,5,0.146608  
"31-DEC-2022",44559.5,86,6.5,5,0.0511808  
"31-DEC-2022",44559.5,86.5,6.5,5,-0.0684246  
"31-DEC-2022",44559.5,87,6.5,5,-0.299877  
"31-DEC-2022",44559.5,87.5,6.5,5,-0.453267  
"31-DEC-2022",44559.5,88,6.5,5,-0.396361  
"31-DEC-2022",44559.5,88.5,6.5,5,-0.266399  
"31-DEC-2022",44559.5,89,6.5,5,-0.0967387  
"31-DEC-2022",44559.5,68,6.75,5,0.152305  
"31-DEC-2022",44559.5,68.5,6.75,5,0.200143  
"31-DEC-2022",44559.5,69,6.75,5,0.237216  
"31-DEC-2022",44559.5,69.5,6.75,5,0.282134  
"31-DEC-2022",44559.5,70,6.75,5,0.344914  
"31-DEC-2022",44559.5,70.5,6.75,5,0.374738  
"31-DEC-2022",44559.5,71,6.75,5,0.257712  
"31-DEC-2022",44559.5,71.5,6.75,5,0.0716285  
"31-DEC-2022",44559.5,72,6.75,5,0.0201521  
"31-DEC-2022",44559.5,72.5,6.75,5,0.0917911  
"31-DEC-2022",44559.5,73,6.75,5,0.15022  
"31-DEC-2022",44559.5,73.5,6.75,5,0.246189  
"31-DEC-2022",44559.5,74,6.75,5,0.298018  
"31-DEC-2022",44559.5,74.5,6.75,5,0.243484  
"31-DEC-2022",44559.5,75,6.75,5,0.0371976  
"31-DEC-2022",44559.5,75.5,6.75,5,-0.193318  
"31-DEC-2022",44559.5,76,6.75,5,-0.205672  
"31-DEC-2022",44559.5,76.5,6.75,5,-0.0825564  
"31-DEC-2022",44559.5,77,6.75,5,-0.065478  
"31-DEC-2022",44559.5,77.5,6.75,5,-0.0765594  
"31-DEC-2022",44559.5,78,6.75,5,-0.0295326  
"31-DEC-2022",44559.5,78.5,6.75,5,0.0809167  
"31-DEC-2022",44559.5,79,6.75,5,0.123832  
"31-DEC-2022",44559.5,79.5,6.75,5,0.128311  
"31-DEC-2022",44559.5,80,6.75,5,-1.E+34  
"31-DEC-2022",44559.5,80.5,6.75,5,-1.E+34  
"31-DEC-2022",44559.5,81,6.75,5,-1.E+34  
"31-DEC-2022",44559.5,81.5,6.75,5,-1.E+34  
"31-DEC-2022",44559.5,82,6.75,5,0.377982  
"31-DEC-2022",44559.5,82.5,6.75,5,0.21087  
"31-DEC-2022",44559.5,83,6.75,5,0.198027  
"31-DEC-2022",44559.5,83.5,6.75,5,0.160275  
"31-DEC-2022",44559.5,84,6.75,5,0.120608  
"31-DEC-2022",44559.5,84.5,6.75,5,0.134692  
"31-DEC-2022",44559.5,85,6.75,5,0.231028  
"31-DEC-2022",44559.5,85.5,6.75,5,0.181091  
"31-DEC-2022",44559.5,86,6.75,5,0.0629455  
"31-DEC-2022",44559.5,86.5,6.75,5,-0.0910093  
"31-DEC-2022",44559.5,87,6.75,5,-0.342863  
"31-DEC-2022",44559.5,87.5,6.75,5,-0.492707  
"31-DEC-2022",44559.5,88,6.75,5,-0.428701  
"31-DEC-2022",44559.5,88.5,6.75,5,-0.281569  
"31-DEC-2022",44559.5,89,6.75,5,-0.119804  
"31-DEC-2022",44559.5,68,7,5,0.132096  
"31-DEC-2022",44559.5,68.5,7,5,0.188363  
"31-DEC-2022",44559.5,69,7,5,0.228831  
"31-DEC-2022",44559.5,69.5,7,5,0.270543  
"31-DEC-2022",44559.5,70,7,5,0.32711  
"31-DEC-2022",44559.5,70.5,7,5,0.395664  
"31-DEC-2022",44559.5,71,7,5,0.333226  
"31-DEC-2022",44559.5,71.5,7,5,0.104307  
"31-DEC-2022",44559.5,72,7,5,0.0162678  
"31-DEC-2022",44559.5,72.5,7,5,0.0822278  
"31-DEC-2022",44559.5,73,7,5,0.164859  
"31-DEC-2022",44559.5,73.5,7,5,0.282766  
"31-DEC-2022",44559.5,74,7,5,0.392783  
"31-DEC-2022",44559.5,74.5,7,5,0.31525  
"31-DEC-2022",44559.5,75,7,5,0.0171411  
"31-DEC-2022",44559.5,75.5,7,5,-0.264479  
"31-DEC-2022",44559.5,76,7,5,-0.188012  
"31-DEC-2022",44559.5,76.5,7,5,-0.0936007  
"31-DEC-2022",44559.5,77,7,5,-0.15343  
"31-DEC-2022",44559.5,77.5,7,5,-0.214877  
"31-DEC-2022",44559.5,78,7,5,-0.217165  
"31-DEC-2022",44559.5,78.5,7,5,-0.085181  
"31-DEC-2022",44559.5,79,7,5,0.20749  
"31-DEC-2022",44559.5,79.5,7,5,0.12575  
"31-DEC-2022",44559.5,80,7,5,-1.E+34  
"31-DEC-2022",44559.5,80.5,7,5,-1.E+34  
"31-DEC-2022",44559.5,81,7,5,-1.E+34  
"31-DEC-2022",44559.5,81.5,7,5,-1.E+34  
"31-DEC-2022",44559.5,82,7,5,0.403856  
"31-DEC-2022",44559.5,82.5,7,5,0.165198  
"31-DEC-2022",44559.5,83,7,5,0.163885  
"31-DEC-2022",44559.5,83.5,7,5,0.154884  
"31-DEC-2022",44559.5,84,7,5,0.156556  
"31-DEC-2022",44559.5,84.5,7,5,0.124915  
"31-DEC-2022",44559.5,85,7,5,0.184032  
"31-DEC-2022",44559.5,85.5,7,5,0.18612  
"31-DEC-2022",44559.5,86,7,5,0.071423  
"31-DEC-2022",44559.5,86.5,7,5,-0.103317  
"31-DEC-2022",44559.5,87,7,5,-0.360648  
"31-DEC-2022",44559.5,87.5,7,5,-0.499986  
"31-DEC-2022",44559.5,88,7,5,-0.431597  
"31-DEC-2022",44559.5,88.5,7,5,-0.269574  
"31-DEC-2022",44559.5,89,7,5,-0.0977284  
"31-DEC-2022",44559.5,68,7.25,5,0.108472  
"31-DEC-2022",44559.5,68.5,7.25,5,0.163421  
"31-DEC-2022",44559.5,69,7.25,5,0.218618  
"31-DEC-2022",44559.5,69.5,7.25,5,0.262144  
"31-DEC-2022",44559.5,70,7.25,5,0.313866  
"31-DEC-2022",44559.5,70.5,7.25,5,0.410226  
"31-DEC-2022",44559.5,71,7.25,5,0.370247  
"31-DEC-2022",44559.5,71.5,7.25,5,0.150256  
"31-DEC-2022",44559.5,72,7.25,5,0.0329807  
"31-DEC-2022",44559.5,72.5,7.25,5,0.0898028  
"31-DEC-2022",44559.5,73,7.25,5,0.171314  
"31-DEC-2022",44559.5,73.5,7.25,5,0.321618  
"31-DEC-2022",44559.5,74,7.25,5,0.477025  
"31-DEC-2022",44559.5,74.5,7.25,5,0.360401  
"31-DEC-2022",44559.5,75,7.25,5,-0.03706  
"31-DEC-2022",44559.5,75.5,7.25,5,-0.268874  
"31-DEC-2022",44559.5,76,7.25,5,-0.183272  
"31-DEC-2022",44559.5,76.5,7.25,5,-0.0848238  
"31-DEC-2022",44559.5,77,7.25,5,-0.173164  
"31-DEC-2022",44559.5,77.5,7.25,5,-0.334863  
"31-DEC-2022",44559.5,78,7.25,5,-0.383167  
"31-DEC-2022",44559.5,78.5,7.25,5,-0.355471  
"31-DEC-2022",44559.5,79,7.25,5,0.242246  
"31-DEC-2022",44559.5,79.5,7.25,5,0.108288  
"31-DEC-2022",44559.5,80,7.25,5,-1.E+34  
"31-DEC-2022",44559.5,80.5,7.25,5,-1.E+34  
"31-DEC-2022",44559.5,81,7.25,5,-1.E+34  
"31-DEC-2022",44559.5,81.5,7.25,5,-1.E+34  
"31-DEC-2022",44559.5,82,7.25,5,0.43501  
"31-DEC-2022",44559.5,82.5,7.25,5,0.169912  
"31-DEC-2022",44559.5,83,7.25,5,0.0834472  
"31-DEC-2022",44559.5,83.5,7.25,5,0.0980041  
"31-DEC-2022",44559.5,84,7.25,5,0.175734  
"31-DEC-2022",44559.5,84.5,7.25,5,0.142679  
"31-DEC-2022",44559.5,85,7.25,5,0.142999  
"31-DEC-2022",44559.5,85.5,7.25,5,0.171012  
"31-DEC-2022",44559.5,86,7.25,5,0.0714355  
"31-DEC-2022",44559.5,86.5,7.25,5,-0.121905  
"31-DEC-2022",44559.5,87,7.25,5,-0.36474  
"31-DEC-2022",44559.5,87.5,7.25,5,-0.485481  
"31-DEC-2022",44559.5,88,7.25,5,-0.404377  
"31-DEC-2022",44559.5,88.5,7.25,5,-0.243947  
"31-DEC-2022",44559.5,89,7.25,5,-0.0599214  
"31-DEC-2022",44559.5,68,7.5,5,0.0823032  
"31-DEC-2022",44559.5,68.5,7.5,5,0.127353  
"31-DEC-2022",44559.5,69,7.5,5,0.189125  
"31-DEC-2022",44559.5,69.5,7.5,5,0.251612  
"31-DEC-2022",44559.5,70,7.5,5,0.297319  
"31-DEC-2022",44559.5,70.5,7.5,5,0.417804  
"31-DEC-2022",44559.5,71,7.5,5,0.430593  
"31-DEC-2022",44559.5,71.5,7.5,5,0.21284  
"31-DEC-2022",44559.5,72,7.5,5,0.072514  
"31-DEC-2022",44559.5,72.5,7.5,5,0.0988957  
"31-DEC-2022",44559.5,73,7.5,5,0.176688  
"31-DEC-2022",44559.5,73.5,7.5,5,0.331678  
"31-DEC-2022",44559.5,74,7.5,5,0.517602  
"31-DEC-2022",44559.5,74.5,7.5,5,0.377483  
"31-DEC-2022",44559.5,75,7.5,5,-0.0443235  
"31-DEC-2022",44559.5,75.5,7.5,5,-0.225867  
"31-DEC-2022",44559.5,76,7.5,5,-0.137849  
"31-DEC-2022",44559.5,76.5,7.5,5,-0.0489654  
"31-DEC-2022",44559.5,77,7.5,5,-0.107052  
"31-DEC-2022",44559.5,77.5,7.5,5,-0.366526  
"31-DEC-2022",44559.5,78,7.5,5,-0.498386  
"31-DEC-2022",44559.5,78.5,7.5,5,-0.637066  
"31-DEC-2022",44559.5,79,7.5,5,0.107848  
"31-DEC-2022",44559.5,79.5,7.5,5,0.0967764  
"31-DEC-2022",44559.5,80,7.5,5,-1.E+34  
"31-DEC-2022",44559.5,80.5,7.5,5,-1.E+34  
"31-DEC-2022",44559.5,81,7.5,5,-1.E+34  
"31-DEC-2022",44559.5,81.5,7.5,5,-1.E+34  
"31-DEC-2022",44559.5,82,7.5,5,0.398715  
"31-DEC-2022",44559.5,82.5,7.5,5,0.185565  
"31-DEC-2022",44559.5,83,7.5,5,0.0255957  
"31-DEC-2022",44559.5,83.5,7.5,5,0.0253317  
"31-DEC-2022",44559.5,84,7.5,5,0.173826  
"31-DEC-2022",44559.5,84.5,7.5,5,0.17395  
"31-DEC-2022",44559.5,85,7.5,5,0.15646  
"31-DEC-2022",44559.5,85.5,7.5,5,0.157925  
"31-DEC-2022",44559.5,86,7.5,5,0.0517593  
"31-DEC-2022",44559.5,86.5,7.5,5,-0.143185  
"31-DEC-2022",44559.5,87,7.5,5,-0.3702  
"31-DEC-2022",44559.5,87.5,7.5,5,-0.46267  
"31-DEC-2022",44559.5,88,7.5,5,-0.367705  
"31-DEC-2022",44559.5,88.5,7.5,5,-0.202944  
"31-DEC-2022",44559.5,89,7.5,5,-0.0203632  
"31-DEC-2022",44559.5,68,7.75,5,0.0503413  
"31-DEC-2022",44559.5,68.5,7.75,5,0.0894674  
"31-DEC-2022",44559.5,69,7.75,5,0.156533  
"31-DEC-2022",44559.5,69.5,7.75,5,0.229061  
"31-DEC-2022",44559.5,70,7.75,5,0.290129  
"31-DEC-2022",44559.5,70.5,7.75,5,0.412452  
"31-DEC-2022",44559.5,71,7.75,5,0.491376  
"31-DEC-2022",44559.5,71.5,7.75,5,0.295527  
"31-DEC-2022",44559.5,72,7.75,5,0.12623  
"31-DEC-2022",44559.5,72.5,7.75,5,0.113465  
"31-DEC-2022",44559.5,73,7.75,5,0.176998  
"31-DEC-2022",44559.5,73.5,7.75,5,0.308482  
"31-DEC-2022",44559.5,74,7.75,5,0.473794  
"31-DEC-2022",44559.5,74.5,7.75,5,0.313175  
"31-DEC-2022",44559.5,75,7.75,5,9.84253E-04  
"31-DEC-2022",44559.5,75.5,7.75,5,-0.144991  
"31-DEC-2022",44559.5,76,7.75,5,-0.0717686  
"31-DEC-2022",44559.5,76.5,7.75,5,-0.0173843  
"31-DEC-2022",44559.5,77,7.75,5,-0.0373252  
"31-DEC-2022",44559.5,77.5,7.75,5,-0.240693  
"31-DEC-2022",44559.5,78,7.75,5,-0.486685  
"31-DEC-2022",44559.5,78.5,7.75,5,-0.862287  
"31-DEC-2022",44559.5,79,7.75,5,-0.148025  
"31-DEC-2022",44559.5,79.5,7.75,5,0.140149  
"31-DEC-2022",44559.5,80,7.75,5,-1.E+34  
"31-DEC-2022",44559.5,80.5,7.75,5,-1.E+34  
"31-DEC-2022",44559.5,81,7.75,5,-1.E+34  
"31-DEC-2022",44559.5,81.5,7.75,5,-1.E+34  
"31-DEC-2022",44559.5,82,7.75,5,0.322757  
"31-DEC-2022",44559.5,82.5,7.75,5,0.170706  
"31-DEC-2022",44559.5,83,7.75,5,0.0180499  
"31-DEC-2022",44559.5,83.5,7.75,5,-0.00974459  
"31-DEC-2022",44559.5,84,7.75,5,0.130309  
"31-DEC-2022",44559.5,84.5,7.75,5,0.21647  
"31-DEC-2022",44559.5,85,7.75,5,0.195016  
"31-DEC-2022",44559.5,85.5,7.75,5,0.154808  
"31-DEC-2022",44559.5,86,7.75,5,0.0375998  
"31-DEC-2022",44559.5,86.5,7.75,5,-0.159938  
"31-DEC-2022",44559.5,87,7.75,5,-0.36506  
"31-DEC-2022",44559.5,87.5,7.75,5,-0.427986  
"31-DEC-2022",44559.5,88,7.75,5,-0.313039  
"31-DEC-2022",44559.5,88.5,7.75,5,-0.149654  
"31-DEC-2022",44559.5,89,7.75,5,0.0174227  
"31-DEC-2022",44559.5,68,8,5,0.0224661  
"31-DEC-2022",44559.5,68.5,8,5,0.0487689  
"31-DEC-2022",44559.5,69,8,5,0.125461  
"31-DEC-2022",44559.5,69.5,8,5,0.218692  
"31-DEC-2022",44559.5,70,8,5,0.287662  
"31-DEC-2022",44559.5,70.5,8,5,0.406824  
"31-DEC-2022",44559.5,71,8,5,0.534092  
"31-DEC-2022",44559.5,71.5,8,5,0.388222  
"31-DEC-2022",44559.5,72,8,5,0.202658  
"31-DEC-2022",44559.5,72.5,8,5,0.121383  
"31-DEC-2022",44559.5,73,8,5,0.150844  
"31-DEC-2022",44559.5,73.5,8,5,0.226619  
"31-DEC-2022",44559.5,74,8,5,0.351529  
"31-DEC-2022",44559.5,74.5,8,5,0.221095  
"31-DEC-2022",44559.5,75,8,5,0.00528649  
"31-DEC-2022",44559.5,75.5,8,5,-0.103589  
"31-DEC-2022",44559.5,76,8,5,0.017795  
"31-DEC-2022",44559.5,76.5,8,5,0.0423293  
"31-DEC-2022",44559.5,77,8,5,-0.0493774  
"31-DEC-2022",44559.5,77.5,8,5,-0.067973  
"31-DEC-2022",44559.5,78,8,5,-0.275385  
"31-DEC-2022",44559.5,78.5,8,5,-0.944593  
"31-DEC-2022",44559.5,79,8,5,-0.434378  
"31-DEC-2022",44559.5,79.5,8,5,0.0970527  
"31-DEC-2022",44559.5,80,8,5,-1.E+34  
"31-DEC-2022",44559.5,80.5,8,5,-1.E+34  
"31-DEC-2022",44559.5,81,8,5,-1.E+34  
"31-DEC-2022",44559.5,81.5,8,5,-1.E+34  
"31-DEC-2022",44559.5,82,8,5,0.238014  
"31-DEC-2022",44559.5,82.5,8,5,0.116609  
"31-DEC-2022",44559.5,83,8,5,-0.0163668  
"31-DEC-2022",44559.5,83.5,8,5,0.00994704  
"31-DEC-2022",44559.5,84,8,5,0.11618  
"31-DEC-2022",44559.5,84.5,8,5,0.240254  
"31-DEC-2022",44559.5,85,8,5,0.211091  
"31-DEC-2022",44559.5,85.5,8,5,0.15125  
"31-DEC-2022",44559.5,86,8,5,0.0331405  
"31-DEC-2022",44559.5,86.5,8,5,-0.156033  
"31-DEC-2022",44559.5,87,8,5,-0.350525  
"31-DEC-2022",44559.5,87.5,8,5,-0.360731  
"31-DEC-2022",44559.5,88,8,5,-0.239961  
"31-DEC-2022",44559.5,88.5,8,5,-0.0946632  
"31-DEC-2022",44559.5,89,8,5,0.0682129  
"31-DEC-2022",44559.5,68,8.25,5,-0.00161049  
"31-DEC-2022",44559.5,68.5,8.25,5,0.00681818  
"31-DEC-2022",44559.5,69,8.25,5,0.0884025  
"31-DEC-2022",44559.5,69.5,8.25,5,0.211269  
"31-DEC-2022",44559.5,70,8.25,5,0.30852  
"31-DEC-2022",44559.5,70.5,8.25,5,0.39936  
"31-DEC-2022",44559.5,71,8.25,5,0.568929  
"31-DEC-2022",44559.5,71.5,8.25,5,0.490036  
"31-DEC-2022",44559.5,72,8.25,5,0.293329  
"31-DEC-2022",44559.5,72.5,8.25,5,0.149866  
"31-DEC-2022",44559.5,73,8.25,5,0.120589  
"31-DEC-2022",44559.5,73.5,8.25,5,0.13249  
"31-DEC-2022",44559.5,74,8.25,5,0.219599  
"31-DEC-2022",44559.5,74.5,8.25,5,0.169441  
"31-DEC-2022",44559.5,75,8.25,5,0.0152148  
"31-DEC-2022",44559.5,75.5,8.25,5,-0.119462  
"31-DEC-2022",44559.5,76,8.25,5,0.0183601  
"31-DEC-2022",44559.5,76.5,8.25,5,0.133409  
"31-DEC-2022",44559.5,77,8.25,5,-1.E+34  
"31-DEC-2022",44559.5,77.5,8.25,5,-1.E+34  
"31-DEC-2022",44559.5,78,8.25,5,-1.E+34  
"31-DEC-2022",44559.5,78.5,8.25,5,-0.738466  
"31-DEC-2022",44559.5,79,8.25,5,-0.696053  
"31-DEC-2022",44559.5,79.5,8.25,5,-0.0123513  
"31-DEC-2022",44559.5,80,8.25,5,-1.E+34  
"31-DEC-2022",44559.5,80.5,8.25,5,-1.E+34  
"31-DEC-2022",44559.5,81,8.25,5,-1.E+34  
"31-DEC-2022",44559.5,81.5,8.25,5,-1.E+34  
"31-DEC-2022",44559.5,82,8.25,5,0.101806  
"31-DEC-2022",44559.5,82.5,8.25,5,0.016312  
"31-DEC-2022",44559.5,83,8.25,5,-0.0218803  
"31-DEC-2022",44559.5,83.5,8.25,5,0.0645124  
"31-DEC-2022",44559.5,84,8.25,5,0.121323  
"31-DEC-2022",44559.5,84.5,8.25,5,0.229675  
"31-DEC-2022",44559.5,85,8.25,5,0.230132  
"31-DEC-2022",44559.5,85.5,8.25,5,0.165774  
"31-DEC-2022",44559.5,86,8.25,5,0.0451023  
"31-DEC-2022",44559.5,86.5,8.25,5,-0.145727  
"31-DEC-2022",44559.5,87,8.25,5,-0.299687  
"31-DEC-2022",44559.5,87.5,8.25,5,-0.273571  
"31-DEC-2022",44559.5,88,8.25,5,-0.159007  
"31-DEC-2022",44559.5,88.5,8.25,5,-0.0338664  
"31-DEC-2022",44559.5,89,8.25,5,0.11287  
"31-DEC-2022",44559.5,68,8.5,5,-0.0230254  
"31-DEC-2022",44559.5,68.5,8.5,5,-0.0307406  
"31-DEC-2022",44559.5,69,8.5,5,0.0381471  
"31-DEC-2022",44559.5,69.5,8.5,5,0.193056  
"31-DEC-2022",44559.5,70,8.5,5,0.341228  
"31-DEC-2022",44559.5,70.5,8.5,5,0.39705  
"31-DEC-2022",44559.5,71,8.5,5,0.582908  
"31-DEC-2022",44559.5,71.5,8.5,5,0.584984  
"31-DEC-2022",44559.5,72,8.5,5,0.367672  
"31-DEC-2022",44559.5,72.5,8.5,5,0.213522  
"31-DEC-2022",44559.5,73,8.5,5,0.12732  
"31-DEC-2022",44559.5,73.5,8.5,5,0.0987177  
"31-DEC-2022",44559.5,74,8.5,5,0.149985  
"31-DEC-2022",44559.5,74.5,8.5,5,0.168309  
"31-DEC-2022",44559.5,75,8.5,5,0.0117389  
"31-DEC-2022",44559.5,75.5,8.5,5,-0.123002  
"31-DEC-2022",44559.5,76,8.5,5,-0.0118044  
"31-DEC-2022",44559.5,76.5,8.5,5,0.125553  
"31-DEC-2022",44559.5,77,8.5,5,-1.E+34  
"31-DEC-2022",44559.5,77.5,8.5,5,-1.E+34  
"31-DEC-2022",44559.5,78,8.5,5,-1.E+34  
"31-DEC-2022",44559.5,78.5,8.5,5,-0.425467  
"31-DEC-2022",44559.5,79,8.5,5,-0.797139  
"31-DEC-2022",44559.5,79.5,8.5,5,-0.260093  
"31-DEC-2022",44559.5,80,8.5,5,-1.E+34  
"31-DEC-2022",44559.5,80.5,8.5,5,-1.E+34  
"31-DEC-2022",44559.5,81,8.5,5,-1.E+34  
"31-DEC-2022",44559.5,81.5,8.5,5,-0.0421506  
"31-DEC-2022",44559.5,82,8.5,5,-0.0213557  
"31-DEC-2022",44559.5,82.5,8.5,5,-0.0524686  
"31-DEC-2022",44559.5,83,8.5,5,-0.0152369  
"31-DEC-2022",44559.5,83.5,8.5,5,0.112919  
"31-DEC-2022",44559.5,84,8.5,5,0.161901  
"31-DEC-2022",44559.5,84.5,8.5,5,0.209244  
"31-DEC-2022",44559.5,85,8.5,5,0.225754  
"31-DEC-2022",44559.5,85.5,8.5,5,0.177677  
"31-DEC-2022",44559.5,86,8.5,5,0.0686086  
"31-DEC-2022",44559.5,86.5,8.5,5,-0.1045  
"31-DEC-2022",44559.5,87,8.5,5,-0.209588  
"31-DEC-2022",44559.5,87.5,8.5,5,-0.175129  
"31-DEC-2022",44559.5,88,8.5,5,-0.0913342  
"31-DEC-2022",44559.5,88.5,8.5,5,0.0264441  
"31-DEC-2022",44559.5,89,8.5,5,0.159648  
"31-DEC-2022",44559.5,68,8.75,5,-0.0398434  
"31-DEC-2022",44559.5,68.5,8.75,5,-0.0505736  
"31-DEC-2022",44559.5,69,8.75,5,-0.00998447  
"31-DEC-2022",44559.5,69.5,8.75,5,0.162311  
"31-DEC-2022",44559.5,70,8.75,5,0.358489  
"31-DEC-2022",44559.5,70.5,8.75,5,0.409954  
"31-DEC-2022",44559.5,71,8.75,5,0.57322  
"31-DEC-2022",44559.5,71.5,8.75,5,0.685911  
"31-DEC-2022",44559.5,72,8.75,5,0.446091  
"31-DEC-2022",44559.5,72.5,8.75,5,0.27513  
"31-DEC-2022",44559.5,73,8.75,5,0.179694  
"31-DEC-2022",44559.5,73.5,8.75,5,0.128495  
"31-DEC-2022",44559.5,74,8.75,5,0.146733  
"31-DEC-2022",44559.5,74.5,8.75,5,0.146438  
"31-DEC-2022",44559.5,75,8.75,5,0.00434395  
"31-DEC-2022",44559.5,75.5,8.75,5,-0.114968  
"31-DEC-2022",44559.5,76,8.75,5,0.0306075  
"31-DEC-2022",44559.5,76.5,8.75,5,0.0458043  
"31-DEC-2022",44559.5,77,8.75,5,-1.E+34  
"31-DEC-2022",44559.5,77.5,8.75,5,-1.E+34  
"31-DEC-2022",44559.5,78,8.75,5,-1.E+34  
"31-DEC-2022",44559.5,78.5,8.75,5,-0.188607  
"31-DEC-2022",44559.5,79,8.75,5,-0.718853  
"31-DEC-2022",44559.5,79.5,8.75,5,-0.545258  
"31-DEC-2022",44559.5,80,8.75,5,-1.E+34  
"31-DEC-2022",44559.5,80.5,8.75,5,-1.E+34  
"31-DEC-2022",44559.5,81,8.75,5,-1.E+34  
"31-DEC-2022",44559.5,81.5,8.75,5,-0.12154  
"31-DEC-2022",44559.5,82,8.75,5,-0.0698206  
"31-DEC-2022",44559.5,82.5,8.75,5,-0.0123281  
"31-DEC-2022",44559.5,83,8.75,5,0.0208552  
"31-DEC-2022",44559.5,83.5,8.75,5,0.129884  
"31-DEC-2022",44559.5,84,8.75,5,0.197592  
"31-DEC-2022",44559.5,84.5,8.75,5,0.220107  
"31-DEC-2022",44559.5,85,8.75,5,0.21571  
"31-DEC-2022",44559.5,85.5,8.75,5,0.189561  
"31-DEC-2022",44559.5,86,8.75,5,0.088759  
"31-DEC-2022",44559.5,86.5,8.75,5,-0.0304685  
"31-DEC-2022",44559.5,87,8.75,5,-0.0919774  
"31-DEC-2022",44559.5,87.5,8.75,5,-0.0710002  
"31-DEC-2022",44559.5,88,8.75,5,-0.0359081  
"31-DEC-2022",44559.5,88.5,8.75,5,0.0748875  
"31-DEC-2022",44559.5,89,8.75,5,0.202238  
"31-DEC-2022",44559.5,68,9,5,-0.0366914  
"31-DEC-2022",44559.5,68.5,9,5,-0.0490118  
"31-DEC-2022",44559.5,69,9,5,-0.0207754  
"31-DEC-2022",44559.5,69.5,9,5,0.135335  
"31-DEC-2022",44559.5,70,9,5,0.352345  
"31-DEC-2022",44559.5,70.5,9,5,0.426974  
"31-DEC-2022",44559.5,71,9,5,0.537544  
"31-DEC-2022",44559.5,71.5,9,5,0.730255  
"31-DEC-2022",44559.5,72,9,5,0.529277  
"31-DEC-2022",44559.5,72.5,9,5,0.351283  
"31-DEC-2022",44559.5,73,9,5,0.243977  
"31-DEC-2022",44559.5,73.5,9,5,0.203938  
"31-DEC-2022",44559.5,74,9,5,0.199033  
"31-DEC-2022",44559.5,74.5,9,5,0.150736  
"31-DEC-2022",44559.5,75,9,5,0.0260298  
"31-DEC-2022",44559.5,75.5,9,5,-0.0708599  
"31-DEC-2022",44559.5,76,9,5,0.105374  
"31-DEC-2022",44559.5,76.5,9,5,-1.E+34  
"31-DEC-2022",44559.5,77,9,5,-1.E+34  
"31-DEC-2022",44559.5,77.5,9,5,-1.E+34  
"31-DEC-2022",44559.5,78,9,5,-1.E+34  
"31-DEC-2022",44559.5,78.5,9,5,-1.E+34  
"31-DEC-2022",44559.5,79,9,5,-0.573272  
"31-DEC-2022",44559.5,79.5,9,5,-0.755242  
"31-DEC-2022",44559.5,80,9,5,-1.E+34  
"31-DEC-2022",44559.5,80.5,9,5,-1.E+34  
"31-DEC-2022",44559.5,81,9,5,-1.E+34  
"31-DEC-2022",44559.5,81.5,9,5,-0.168339  
"31-DEC-2022",44559.5,82,9,5,-0.0226522  
"31-DEC-2022",44559.5,82.5,9,5,0.0342938  
"31-DEC-2022",44559.5,83,9,5,0.0662801  
"31-DEC-2022",44559.5,83.5,9,5,0.14484  
"31-DEC-2022",44559.5,84,9,5,0.25439  
"31-DEC-2022",44559.5,84.5,9,5,0.242765  
"31-DEC-2022",44559.5,85,9,5,0.240698  
"31-DEC-2022",44559.5,85.5,9,5,0.209964  
"31-DEC-2022",44559.5,86,9,5,0.140026  
"31-DEC-2022",44559.5,86.5,9,5,0.0709686  
"31-DEC-2022",44559.5,87,9,5,0.0214892  
"31-DEC-2022",44559.5,87.5,9,5,0.0157057  
"31-DEC-2022",44559.5,88,9,5,0.0229434  
"31-DEC-2022",44559.5,88.5,9,5,0.110683  
"31-DEC-2022",44559.5,89,9,5,0.233443  
"31-DEC-2022",44559.5,68,9.25,5,-0.0310581  
"31-DEC-2022",44559.5,68.5,9.25,5,-0.025705  
"31-DEC-2022",44559.5,69,9.25,5,0.00214476  
"31-DEC-2022",44559.5,69.5,9.25,5,0.127894  
"31-DEC-2022",44559.5,70,9.25,5,0.339314  
"31-DEC-2022",44559.5,70.5,9.25,5,0.448543  
"31-DEC-2022",44559.5,71,9.25,5,0.490873  
"31-DEC-2022",44559.5,71.5,9.25,5,0.676473  
"31-DEC-2022",44559.5,72,9.25,5,0.562323  
"31-DEC-2022",44559.5,72.5,9.25,5,0.352625  
"31-DEC-2022",44559.5,73,9.25,5,0.250432  
"31-DEC-2022",44559.5,73.5,9.25,5,0.25961  
"31-DEC-2022",44559.5,74,9.25,5,0.265477  
"31-DEC-2022",44559.5,74.5,9.25,5,0.198458  
"31-DEC-2022",44559.5,75,9.25,5,0.0698261  
"31-DEC-2022",44559.5,75.5,9.25,5,0.00340846  
"31-DEC-2022",44559.5,76,9.25,5,0.130216  
"31-DEC-2022",44559.5,76.5,9.25,5,-1.E+34  
"31-DEC-2022",44559.5,77,9.25,5,-1.E+34  
"31-DEC-2022",44559.5,77.5,9.25,5,-1.E+34  
"31-DEC-2022",44559.5,78,9.25,5,-1.E+34  
