DATETIME,TIME,LON,LAT,DEP,U
"31-DEC-2022",44559.5,81.5,6.5,5,-1.E+34  
"31-DEC-2022",44559.5,82,6.5,5,-0.092685  
"31-DEC-2022",44559.5,82.5,6.5,5,-0.023426  
"31-DEC-2022",44559.5,83,6.5,5,-0.0406523  
"31-DEC-2022",44559.5,83.5,6.5,5,-0.12149  
"31-DEC-2022",44559.5,84,6.5,5,-0.143662  
"31-DEC-2022",44559.5,84.5,6.5,5,-0.129908  
"31-DEC-2022",44559.5,85,6.5,5,-0.16318  
"31-DEC-2022",44559.5,85.5,6.5,5,-0.206273  
"31-DEC-2022",44559.5,86,6.5,5,-0.239853  
"31-DEC-2022",44559.5,86.5,6.5,5,-0.198169  
"31-DEC-2022",44559.5,87,6.5,5,-0.111909  
"31-DEC-2022",44559.5,87.5,6.5,5,-0.097716  
"31-DEC-2022",44559.5,88,6.5,5,-0.100965  
"31-DEC-2022",44559.5,88.5,6.5,5,-0.0773301  
"31-DEC-2022",44559.5,89,6.5,5,7.2597E-04  
"31-DEC-2022",44559.5,68,6.75,5,0.176405  
"31-DEC-2022",44559.5,68.5,6.75,5,0.140902  
"31-DEC-2022",44559.5,69,6.75,5,0.0785983  
"31-DEC-2022",44559.5,69.5,6.75,5,0.00540878  
"31-DEC-2022",44559.5,70,6.75,5,-0.0485259  
"31-DEC-2022",44559.5,70.5,6.75,5,-0.158159  
"31-DEC-2022",44559.5,71,6.75,5,-0.288794  
"31-DEC-2022",44559.5,71.5,6.75,5,-0.371749  
"31-DEC-2022",44559.5,72,6.75,5,-0.417466  
"31-DEC-2022",44559.5,72.5,6.75,5,-0.419031  
"31-DEC-2022",44559.5,73,6.75,5,-0.408805  
"31-DEC-2022",44559.5,73.5,6.75,5,-0.443152  
"31-DEC-2022",44559.5,74,6.75,5,-0.606326  
"31-DEC-2022",44559.5,74.5,6.75,5,-0.833269  
"31-DEC-2022",44559.5,75,6.75,5,-0.929921  
"31-DEC-2022",44559.5,75.5,6.75,5,-0.87189  
"31-DEC-2022",44559.5,76,6.75,5,-0.790616  
"31-DEC-2022",44559.5,76.5,6.75,5,-0.795981  
"31-DEC-2022",44559.5,77,6.75,5,-0.741139  
"31-DEC-2022",44559.5,77.5,6.75,5,-0.556701  
"31-DEC-2022",44559.5,78,6.75,5,-0.2904  
"31-DEC-2022",44559.5,78.5,6.75,5,-0.0421951  
"31-DEC-2022",44559.5,79,6.75,5,-0.0133028  
"31-DEC-2022",44559.5,79.5,6.75,5,-0.111701  
"31-DEC-2022",44559.5,80,6.75,5,-1.E+34  
"31-DEC-2022",44559.5,80.5,6.75,5,-1.E+34  
"31-DEC-2022",44559.5,81,6.75,5,-1.E+34  
"31-DEC-2022",44559.5,81.5,6.75,5,-1.E+34  
"31-DEC-2022",44559.5,82,6.75,5,-0.0592221  
"31-DEC-2022",44559.5,82.5,6.75,5,-0.048441  
"31-DEC-2022",44559.5,83,6.75,5,0.0259562  
"31-DEC-2022",44559.5,83.5,6.75,5,-0.0345475  
"31-DEC-2022",44559.5,84,6.75,5,-0.0984778  
"31-DEC-2022",44559.5,84.5,6.75,5,-0.112568  
"31-DEC-2022",44559.5,85,6.75,5,-0.107007  
"31-DEC-2022",44559.5,85.5,6.75,5,-0.158821  
"31-DEC-2022",44559.5,86,6.75,5,-0.207385  
"31-DEC-2022",44559.5,86.5,6.75,5,-0.166251  
"31-DEC-2022",44559.5,87,6.75,5,-0.131363  
"31-DEC-2022",44559.5,87.5,6.75,5,-0.163182  
"31-DEC-2022",44559.5,88,6.75,5,-0.197611  
"31-DEC-2022",44559.5,88.5,6.75,5,-0.184668  
"31-DEC-2022",44559.5,89,6.75,5,-0.140196  
"31-DEC-2022",44559.5,68,7,5,0.217282  
"31-DEC-2022",44559.5,68.5,7,5,0.191775  
"31-DEC-2022",44559.5,69,7,5,0.129902  
"31-DEC-2022",44559.5,69.5,7,5,0.0616838  
"31-DEC-2022",44559.5,70,7,5,7.00166E-04  
"31-DEC-2022",44559.5,70.5,7,5,-0.116528  
"31-DEC-2022",44559.5,71,7,5,-0.238315  
"31-DEC-2022",44559.5,71.5,7,5,-0.368885  
"31-DEC-2022",44559.5,72,7,5,-0.426063  
"31-DEC-2022",44559.5,72.5,7,5,-0.431142  
"31-DEC-2022",44559.5,73,7,5,-0.417688  
"31-DEC-2022",44559.5,73.5,7,5,-0.447896  
"31-DEC-2022",44559.5,74,7,5,-0.649229  
"31-DEC-2022",44559.5,74.5,7,5,-0.840906  
"31-DEC-2022",44559.5,75,7,5,-0.870667  
"31-DEC-2022",44559.5,75.5,7,5,-0.830646  
"31-DEC-2022",44559.5,76,7,5,-0.792513  
"31-DEC-2022",44559.5,76.5,7,5,-0.89471  
"31-DEC-2022",44559.5,77,7,5,-0.88842  
"31-DEC-2022",44559.5,77.5,7,5,-0.763935  
"31-DEC-2022",44559.5,78,7,5,-0.510222  
"31-DEC-2022",44559.5,78.5,7,5,-0.172071  
"31-DEC-2022",44559.5,79,7,5,-0.0696812  
"31-DEC-2022",44559.5,79.5,7,5,-0.123277  
"31-DEC-2022",44559.5,80,7,5,-1.E+34  
"31-DEC-2022",44559.5,80.5,7,5,-1.E+34  
"31-DEC-2022",44559.5,81,7,5,-1.E+34  
"31-DEC-2022",44559.5,81.5,7,5,-1.E+34  
"31-DEC-2022",44559.5,82,7,5,-0.0438037  
"31-DEC-2022",44559.5,82.5,7,5,-0.0884997  
"31-DEC-2022",44559.5,83,7,5,-0.0234496  
"31-DEC-2022",44559.5,83.5,7,5,0.0218795  
"31-DEC-2022",44559.5,84,7,5,-0.0250767  
"31-DEC-2022",44559.5,84.5,7,5,-0.1012  
"31-DEC-2022",44559.5,85,7,5,-0.0726256  
"31-DEC-2022",44559.5,85.5,7,5,-0.103018  
"31-DEC-2022",44559.5,86,7,5,-0.160763  
"31-DEC-2022",44559.5,86.5,7,5,-0.124475  
"31-DEC-2022",44559.5,87,7,5,-0.132429  
"31-DEC-2022",44559.5,87.5,7,5,-0.207026  
"31-DEC-2022",44559.5,88,7,5,-0.266956  
"31-DEC-2022",44559.5,88.5,7,5,-0.259998  
"31-DEC-2022",44559.5,89,7,5,-0.253637  
"31-DEC-2022",44559.5,68,7.25,5,0.236382  
"31-DEC-2022",44559.5,68.5,7.25,5,0.231599  
"31-DEC-2022",44559.5,69,7.25,5,0.185253  
"31-DEC-2022",44559.5,69.5,7.25,5,0.119778  
"31-DEC-2022",44559.5,70,7.25,5,0.0538471  
"31-DEC-2022",44559.5,70.5,7.25,5,-0.0678948  
"31-DEC-2022",44559.5,71,7.25,5,-0.180001  
"31-DEC-2022",44559.5,71.5,7.25,5,-0.346636  
"31-DEC-2022",44559.5,72,7.25,5,-0.441952  
"31-DEC-2022",44559.5,72.5,7.25,5,-0.46194  
"31-DEC-2022",44559.5,73,7.25,5,-0.453256  
"31-DEC-2022",44559.5,73.5,7.25,5,-0.467805  
"31-DEC-2022",44559.5,74,7.25,5,-0.620999  
"31-DEC-2022",44559.5,74.5,7.25,5,-0.724461  
"31-DEC-2022",44559.5,75,7.25,5,-0.715327  
"31-DEC-2022",44559.5,75.5,7.25,5,-0.678617  
"31-DEC-2022",44559.5,76,7.25,5,-0.649896  
"31-DEC-2022",44559.5,76.5,7.25,5,-0.798907  
"31-DEC-2022",44559.5,77,7.25,5,-0.927854  
"31-DEC-2022",44559.5,77.5,7.25,5,-0.90303  
"31-DEC-2022",44559.5,78,7.25,5,-0.739489  
"31-DEC-2022",44559.5,78.5,7.25,5,-0.377718  
"31-DEC-2022",44559.5,79,7.25,5,-0.0898483  
"31-DEC-2022",44559.5,79.5,7.25,5,-0.0781278  
"31-DEC-2022",44559.5,80,7.25,5,-1.E+34  
"31-DEC-2022",44559.5,80.5,7.25,5,-1.E+34  
"31-DEC-2022",44559.5,81,7.25,5,-1.E+34  
"31-DEC-2022",44559.5,81.5,7.25,5,-1.E+34  
"31-DEC-2022",44559.5,82,7.25,5,0.00307819  
"31-DEC-2022",44559.5,82.5,7.25,5,-0.0954858  
"31-DEC-2022",44559.5,83,7.25,5,-0.0356456  
"31-DEC-2022",44559.5,83.5,7.25,5,0.0602877  
"31-DEC-2022",44559.5,84,7.25,5,0.0439706  
"31-DEC-2022",44559.5,84.5,7.25,5,-0.0636661  
"31-DEC-2022",44559.5,85,7.25,5,-0.0845146  
"31-DEC-2022",44559.5,85.5,7.25,5,-0.0645215  
"31-DEC-2022",44559.5,86,7.25,5,-0.103444  
"31-DEC-2022",44559.5,86.5,7.25,5,-0.0801452  
"31-DEC-2022",44559.5,87,7.25,5,-0.120283  
"31-DEC-2022",44559.5,87.5,7.25,5,-0.217247  
"31-DEC-2022",44559.5,88,7.25,5,-0.299536  
"31-DEC-2022",44559.5,88.5,7.25,5,-0.309529  
"31-DEC-2022",44559.5,89,7.25,5,-0.32655  
"31-DEC-2022",44559.5,68,7.5,5,0.23456  
"31-DEC-2022",44559.5,68.5,7.5,5,0.248932  
"31-DEC-2022",44559.5,69,7.5,5,0.225654  
"31-DEC-2022",44559.5,69.5,7.5,5,0.174225  
"31-DEC-2022",44559.5,70,7.5,5,0.107139  
"31-DEC-2022",44559.5,70.5,7.5,5,-0.0063796  
"31-DEC-2022",44559.5,71,7.5,5,-0.130842  
"31-DEC-2022",44559.5,71.5,7.5,5,-0.300256  
"31-DEC-2022",44559.5,72,7.5,5,-0.449757  
"31-DEC-2022",44559.5,72.5,7.5,5,-0.486437  
"31-DEC-2022",44559.5,73,7.5,5,-0.488485  
"31-DEC-2022",44559.5,73.5,7.5,5,-0.461406  
"31-DEC-2022",44559.5,74,7.5,5,-0.505856  
"31-DEC-2022",44559.5,74.5,7.5,5,-0.498756  
"31-DEC-2022",44559.5,75,7.5,5,-0.519616  
"31-DEC-2022",44559.5,75.5,7.5,5,-0.45169  
"31-DEC-2022",44559.5,76,7.5,5,-0.419115  
"31-DEC-2022",44559.5,76.5,7.5,5,-0.511187  
"31-DEC-2022",44559.5,77,7.5,5,-0.713959  
"31-DEC-2022",44559.5,77.5,7.5,5,-0.871354  
"31-DEC-2022",44559.5,78,7.5,5,-0.866576  
"31-DEC-2022",44559.5,78.5,7.5,5,-0.590096  
"31-DEC-2022",44559.5,79,7.5,5,-0.152742  
"31-DEC-2022",44559.5,79.5,7.5,5,-0.00453492  
"31-DEC-2022",44559.5,80,7.5,5,-1.E+34  
"31-DEC-2022",44559.5,80.5,7.5,5,-1.E+34  
"31-DEC-2022",44559.5,81,7.5,5,-1.E+34  
"31-DEC-2022",44559.5,81.5,7.5,5,-1.E+34  
"31-DEC-2022",44559.5,82,7.5,5,0.0348352  
"31-DEC-2022",44559.5,82.5,7.5,5,0.0180002  
"31-DEC-2022",44559.5,83,7.5,5,0.072847  
"31-DEC-2022",44559.5,83.5,7.5,5,0.112851  
"31-DEC-2022",44559.5,84,7.5,5,0.113899  
"31-DEC-2022",44559.5,84.5,7.5,5,0.0285888  
"31-DEC-2022",44559.5,85,7.5,5,-0.0597749  
"31-DEC-2022",44559.5,85.5,7.5,5,-0.0533131  
"31-DEC-2022",44559.5,86,7.5,5,-0.047049  
"31-DEC-2022",44559.5,86.5,7.5,5,-0.0378004  
"31-DEC-2022",44559.5,87,7.5,5,-0.0888852  
"31-DEC-2022",44559.5,87.5,7.5,5,-0.206351  
"31-DEC-2022",44559.5,88,7.5,5,-0.293575  
"31-DEC-2022",44559.5,88.5,7.5,5,-0.334641  
"31-DEC-2022",44559.5,89,7.5,5,-0.364188  
"31-DEC-2022",44559.5,68,7.75,5,0.215696  
"31-DEC-2022",44559.5,68.5,7.75,5,0.244273  
"31-DEC-2022",44559.5,69,7.75,5,0.241401  
"31-DEC-2022",44559.5,69.5,7.75,5,0.21298  
"31-DEC-2022",44559.5,70,7.75,5,0.160739  
"31-DEC-2022",44559.5,70.5,7.75,5,0.0516385  
"31-DEC-2022",44559.5,71,7.75,5,-0.0860087  
"31-DEC-2022",44559.5,71.5,7.75,5,-0.239044  
"31-DEC-2022",44559.5,72,7.75,5,-0.421562  
"31-DEC-2022",44559.5,72.5,7.75,5,-0.50551  
"31-DEC-2022",44559.5,73,7.75,5,-0.496988  
"31-DEC-2022",44559.5,73.5,7.75,5,-0.446567  
"31-DEC-2022",44559.5,74,7.75,5,-0.362194  
"31-DEC-2022",44559.5,74.5,7.75,5,-0.262197  
"31-DEC-2022",44559.5,75,7.75,5,-0.307811  
"31-DEC-2022",44559.5,75.5,7.75,5,-0.242264  
"31-DEC-2022",44559.5,76,7.75,5,-0.185386  
"31-DEC-2022",44559.5,76.5,7.75,5,-0.201206  
"31-DEC-2022",44559.5,77,7.75,5,-0.308142  
"31-DEC-2022",44559.5,77.5,7.75,5,-0.50362  
"31-DEC-2022",44559.5,78,7.75,5,-0.768539  
"31-DEC-2022",44559.5,78.5,7.75,5,-0.724671  
"31-DEC-2022",44559.5,79,7.75,5,-0.321874  
"31-DEC-2022",44559.5,79.5,7.75,5,0.0146339  
"31-DEC-2022",44559.5,80,7.75,5,-1.E+34  
"31-DEC-2022",44559.5,80.5,7.75,5,-1.E+34  
"31-DEC-2022",44559.5,81,7.75,5,-1.E+34  
"31-DEC-2022",44559.5,81.5,7.75,5,-1.E+34  
"31-DEC-2022",44559.5,82,7.75,5,0.045169  
"31-DEC-2022",44559.5,82.5,7.75,5,0.158555  
"31-DEC-2022",44559.5,83,7.75,5,0.183926  
"31-DEC-2022",44559.5,83.5,7.75,5,0.19465  
"31-DEC-2022",44559.5,84,7.75,5,0.177568  
"31-DEC-2022",44559.5,84.5,7.75,5,0.132504  
"31-DEC-2022",44559.5,85,7.75,5,0.0309382  
"31-DEC-2022",44559.5,85.5,7.75,5,-0.004141  
"31-DEC-2022",44559.5,86,7.75,5,-0.0015046  
"31-DEC-2022",44559.5,86.5,7.75,5,0.0175651  
"31-DEC-2022",44559.5,87,7.75,5,-0.0406889  
"31-DEC-2022",44559.5,87.5,7.75,5,-0.164754  
"31-DEC-2022",44559.5,88,7.75,5,-0.272046  
"31-DEC-2022",44559.5,88.5,7.75,5,-0.333426  
"31-DEC-2022",44559.5,89,7.75,5,-0.380075  
"31-DEC-2022",44559.5,68,8,5,0.194797  
"31-DEC-2022",44559.5,68.5,8,5,0.22311  
"31-DEC-2022",44559.5,69,8,5,0.24006  
"31-DEC-2022",44559.5,69.5,8,5,0.238096  
"31-DEC-2022",44559.5,70,8,5,0.196082  
"31-DEC-2022",44559.5,70.5,8,5,0.110833  
"31-DEC-2022",44559.5,71,8,5,-0.0302723  
"31-DEC-2022",44559.5,71.5,8,5,-0.15486  
"31-DEC-2022",44559.5,72,8,5,-0.370167  
"31-DEC-2022",44559.5,72.5,8,5,-0.494275  
"31-DEC-2022",44559.5,73,8,5,-0.511638  
"31-DEC-2022",44559.5,73.5,8,5,-0.454508  
"31-DEC-2022",44559.5,74,8,5,-0.349519  
"31-DEC-2022",44559.5,74.5,8,5,-0.234584  
"31-DEC-2022",44559.5,75,8,5,-0.232994  
"31-DEC-2022",44559.5,75.5,8,5,-0.0871103  
"31-DEC-2022",44559.5,76,8,5,0.00202086  
"31-DEC-2022",44559.5,76.5,8,5,-0.01131  
"31-DEC-2022",44559.5,77,8,5,0.0614892  
"31-DEC-2022",44559.5,77.5,8,5,-0.0259449  
"31-DEC-2022",44559.5,78,8,5,-0.433846  
"31-DEC-2022",44559.5,78.5,8,5,-0.637754  
"31-DEC-2022",44559.5,79,8,5,-0.526711  
"31-DEC-2022",44559.5,79.5,8,5,-0.191431  
"31-DEC-2022",44559.5,80,8,5,-1.E+34  
"31-DEC-2022",44559.5,80.5,8,5,-1.E+34  
"31-DEC-2022",44559.5,81,8,5,-1.E+34  
"31-DEC-2022",44559.5,81.5,8,5,-1.E+34  
"31-DEC-2022",44559.5,82,8,5,0.102789  
"31-DEC-2022",44559.5,82.5,8,5,0.210618  
"31-DEC-2022",44559.5,83,8,5,0.232564  
"31-DEC-2022",44559.5,83.5,8,5,0.172824  
"31-DEC-2022",44559.5,84,8,5,0.21434  
"31-DEC-2022",44559.5,84.5,8,5,0.211022  
"31-DEC-2022",44559.5,85,8,5,0.152053  
"31-DEC-2022",44559.5,85.5,8,5,0.0712533  
"31-DEC-2022",44559.5,86,8,5,0.0524884  
"31-DEC-2022",44559.5,86.5,8,5,0.0700795  
"31-DEC-2022",44559.5,87,8,5,0.00826879  
"31-DEC-2022",44559.5,87.5,8,5,-0.115674  
"31-DEC-2022",44559.5,88,8,5,-0.225661  
"31-DEC-2022",44559.5,88.5,8,5,-0.321979  
"31-DEC-2022",44559.5,89,8,5,-0.373659  
"31-DEC-2022",44559.5,68,8.25,5,0.183382  
"31-DEC-2022",44559.5,68.5,8.25,5,0.190234  
"31-DEC-2022",44559.5,69,8.25,5,0.216199  
"31-DEC-2022",44559.5,69.5,8.25,5,0.244705  
"31-DEC-2022",44559.5,70,8.25,5,0.222643  
"31-DEC-2022",44559.5,70.5,8.25,5,0.159107  
"31-DEC-2022",44559.5,71,8.25,5,0.041084  
"31-DEC-2022",44559.5,71.5,8.25,5,-0.0950152  
"31-DEC-2022",44559.5,72,8.25,5,-0.289213  
"31-DEC-2022",44559.5,72.5,8.25,5,-0.430409  
"31-DEC-2022",44559.5,73,8.25,5,-0.468826  
"31-DEC-2022",44559.5,73.5,8.25,5,-0.450949  
"31-DEC-2022",44559.5,74,8.25,5,-0.401089  
"31-DEC-2022",44559.5,74.5,8.25,5,-0.299245  
"31-DEC-2022",44559.5,75,8.25,5,-0.213751  
"31-DEC-2022",44559.5,75.5,8.25,5,-0.0632154  
"31-DEC-2022",44559.5,76,8.25,5,0.0927761  
"31-DEC-2022",44559.5,76.5,8.25,5,0.0503965  
"31-DEC-2022",44559.5,77,8.25,5,-1.E+34  
"31-DEC-2022",44559.5,77.5,8.25,5,-1.E+34  
"31-DEC-2022",44559.5,78,8.25,5,-1.E+34  
"31-DEC-2022",44559.5,78.5,8.25,5,-0.360285  
"31-DEC-2022",44559.5,79,8.25,5,-0.652328  
"31-DEC-2022",44559.5,79.5,8.25,5,-0.265019  
"31-DEC-2022",44559.5,80,8.25,5,-1.E+34  
"31-DEC-2022",44559.5,80.5,8.25,5,-1.E+34  
"31-DEC-2022",44559.5,81,8.25,5,-1.E+34  
"31-DEC-2022",44559.5,81.5,8.25,5,-1.E+34  
"31-DEC-2022",44559.5,82,8.25,5,0.0668164  
"31-DEC-2022",44559.5,82.5,8.25,5,0.191739  
"31-DEC-2022",44559.5,83,8.25,5,0.183848  
"31-DEC-2022",44559.5,83.5,8.25,5,0.140902  
"31-DEC-2022",44559.5,84,8.25,5,0.171762  
"31-DEC-2022",44559.5,84.5,8.25,5,0.226833  
"31-DEC-2022",44559.5,85,8.25,5,0.250844  
"31-DEC-2022",44559.5,85.5,8.25,5,0.17552  
"31-DEC-2022",44559.5,86,8.25,5,0.133376  
"31-DEC-2022",44559.5,86.5,8.25,5,0.135875  
"31-DEC-2022",44559.5,87,8.25,5,0.0380204  
"31-DEC-2022",44559.5,87.5,8.25,5,-0.0664132  
"31-DEC-2022",44559.5,88,8.25,5,-0.173228  
"31-DEC-2022",44559.5,88.5,8.25,5,-0.293833  
"31-DEC-2022",44559.5,89,8.25,5,-0.368717  
"31-DEC-2022",44559.5,68,8.5,5,0.180303  
"31-DEC-2022",44559.5,68.5,8.5,5,0.149617  
"31-DEC-2022",44559.5,69,8.5,5,0.164975  
"31-DEC-2022",44559.5,69.5,8.5,5,0.215479  
"31-DEC-2022",44559.5,70,8.5,5,0.222589  
"31-DEC-2022",44559.5,70.5,8.5,5,0.192966  
"31-DEC-2022",44559.5,71,8.5,5,0.0990871  
"31-DEC-2022",44559.5,71.5,8.5,5,-0.0403628  
"31-DEC-2022",44559.5,72,8.5,5,-0.173111  
"31-DEC-2022",44559.5,72.5,8.5,5,-0.298762  
"31-DEC-2022",44559.5,73,8.5,5,-0.349874  
"31-DEC-2022",44559.5,73.5,8.5,5,-0.331199  
"31-DEC-2022",44559.5,74,8.5,5,-0.297601  
"31-DEC-2022",44559.5,74.5,8.5,5,-0.242471  
"31-DEC-2022",44559.5,75,8.5,5,-0.151512  
"31-DEC-2022",44559.5,75.5,8.5,5,-0.00687039  
"31-DEC-2022",44559.5,76,8.5,5,0.0710543  
"31-DEC-2022",44559.5,76.5,8.5,5,0.0525369  
"31-DEC-2022",44559.5,77,8.5,5,-1.E+34  
"31-DEC-2022",44559.5,77.5,8.5,5,-1.E+34  
"31-DEC-2022",44559.5,78,8.5,5,-1.E+34  
"31-DEC-2022",44559.5,78.5,8.5,5,-0.22639  
"31-DEC-2022",44559.5,79,8.5,5,-0.556397  
"31-DEC-2022",44559.5,79.5,8.5,5,-0.37067  
"31-DEC-2022",44559.5,80,8.5,5,-1.E+34  
"31-DEC-2022",44559.5,80.5,8.5,5,-1.E+34  
"31-DEC-2022",44559.5,81,8.5,5,-1.E+34  
"31-DEC-2022",44559.5,81.5,8.5,5,-0.0123293  
"31-DEC-2022",44559.5,82,8.5,5,0.0455024  
"31-DEC-2022",44559.5,82.5,8.5,5,0.148331  
"31-DEC-2022",44559.5,83,8.5,5,0.102476  
"31-DEC-2022",44559.5,83.5,8.5,5,0.112127  
"31-DEC-2022",44559.5,84,8.5,5,0.114951  
"31-DEC-2022",44559.5,84.5,8.5,5,0.186011  
"31-DEC-2022",44559.5,85,8.5,5,0.258178  
"31-DEC-2022",44559.5,85.5,8.5,5,0.25628  
"31-DEC-2022",44559.5,86,8.5,5,0.230963  
"31-DEC-2022",44559.5,86.5,8.5,5,0.175853  
"31-DEC-2022",44559.5,87,8.5,5,0.0667383  
"31-DEC-2022",44559.5,87.5,8.5,5,-0.0376692  
"31-DEC-2022",44559.5,88,8.5,5,-0.125577  
"31-DEC-2022",44559.5,88.5,8.5,5,-0.261802  
"31-DEC-2022",44559.5,89,8.5,5,-0.345163  
"31-DEC-2022",44559.5,68,8.75,5,0.188489  
"31-DEC-2022",44559.5,68.5,8.75,5,0.136513  
"31-DEC-2022",44559.5,69,8.75,5,0.112972  
"31-DEC-2022",44559.5,69.5,8.75,5,0.15604  
"31-DEC-2022",44559.5,70,8.75,5,0.205755  
"31-DEC-2022",44559.5,70.5,8.75,5,0.191851  
"31-DEC-2022",44559.5,71,8.75,5,0.135962  
"31-DEC-2022",44559.5,71.5,8.75,5,0.0379283  
"31-DEC-2022",44559.5,72,8.75,5,-0.0530539  
"31-DEC-2022",44559.5,72.5,8.75,5,-0.142637  
"31-DEC-2022",44559.5,73,8.75,5,-0.152695  
"31-DEC-2022",44559.5,73.5,8.75,5,-0.119038  
"31-DEC-2022",44559.5,74,8.75,5,-0.071322  
"31-DEC-2022",44559.5,74.5,8.75,5,-0.0185089  
"31-DEC-2022",44559.5,75,8.75,5,0.0265787  
"31-DEC-2022",44559.5,75.5,8.75,5,0.102331  
"31-DEC-2022",44559.5,76,8.75,5,0.0374008  
"31-DEC-2022",44559.5,76.5,8.75,5,-0.00649215  
"31-DEC-2022",44559.5,77,8.75,5,-1.E+34  
"31-DEC-2022",44559.5,77.5,8.75,5,-1.E+34  
"31-DEC-2022",44559.5,78,8.75,5,-1.E+34  
"31-DEC-2022",44559.5,78.5,8.75,5,-0.176668  
"31-DEC-2022",44559.5,79,8.75,5,-0.467066  
"31-DEC-2022",44559.5,79.5,8.75,5,-0.399853  
"31-DEC-2022",44559.5,80,8.75,5,-1.E+34  
"31-DEC-2022",44559.5,80.5,8.75,5,-1.E+34  
"31-DEC-2022",44559.5,81,8.75,5,-1.E+34  
"31-DEC-2022",44559.5,81.5,8.75,5,-0.0307502  
"31-DEC-2022",44559.5,82,8.75,5,0.0971361  
"31-DEC-2022",44559.5,82.5,8.75,5,0.0842857  
"31-DEC-2022",44559.5,83,8.75,5,0.0914664  
"31-DEC-2022",44559.5,83.5,8.75,5,0.068636  
"31-DEC-2022",44559.5,84,8.75,5,0.0597819  
"31-DEC-2022",44559.5,84.5,8.75,5,0.114537  
"31-DEC-2022",44559.5,85,8.75,5,0.206025  
"31-DEC-2022",44559.5,85.5,8.75,5,0.257212  
"31-DEC-2022",44559.5,86,8.75,5,0.239673  
"31-DEC-2022",44559.5,86.5,8.75,5,0.161767  
"31-DEC-2022",44559.5,87,8.75,5,0.0594009  
"31-DEC-2022",44559.5,87.5,8.75,5,-0.0250644  
"31-DEC-2022",44559.5,88,8.75,5,-0.0904804  
"31-DEC-2022",44559.5,88.5,8.75,5,-0.21916  
"31-DEC-2022",44559.5,89,8.75,5,-0.308075  
"31-DEC-2022",44559.5,68,9,5,0.213976  
"31-DEC-2022",44559.5,68.5,9,5,0.151739  
"31-DEC-2022",44559.5,69,9,5,0.0823716  
"31-DEC-2022",44559.5,69.5,9,5,0.0958817  
"31-DEC-2022",44559.5,70,9,5,0.160101  
"31-DEC-2022",44559.5,70.5,9,5,0.158402  
"31-DEC-2022",44559.5,71,9,5,0.124814  
"31-DEC-2022",44559.5,71.5,9,5,0.117174  
"31-DEC-2022",44559.5,72,9,5,0.0753394  
"31-DEC-2022",44559.5,72.5,9,5,0.0449121  
"31-DEC-2022",44559.5,73,9,5,0.102194  
"31-DEC-2022",44559.5,73.5,9,5,0.177575  
"31-DEC-2022",44559.5,74,9,5,0.229508  
"31-DEC-2022",44559.5,74.5,9,5,0.250737  
"31-DEC-2022",44559.5,75,9,5,0.252102  
"31-DEC-2022",44559.5,75.5,9,5,0.232465  
"31-DEC-2022",44559.5,76,9,5,0.135872  
"31-DEC-2022",44559.5,76.5,9,5,-1.E+34  
"31-DEC-2022",44559.5,77,9,5,-1.E+34  
"31-DEC-2022",44559.5,77.5,9,5,-1.E+34  
"31-DEC-2022",44559.5,78,9,5,-1.E+34  
"31-DEC-2022",44559.5,78.5,9,5,-1.E+34  
"31-DEC-2022",44559.5,79,9,5,-0.345343  
"31-DEC-2022",44559.5,79.5,9,5,-0.469463  
"31-DEC-2022",44559.5,80,9,5,-1.E+34  
"31-DEC-2022",44559.5,80.5,9,5,-1.E+34  
"31-DEC-2022",44559.5,81,9,5,-1.E+34  
"31-DEC-2022",44559.5,81.5,9,5,0.0692283  
"31-DEC-2022",44559.5,82,9,5,0.0740381  
"31-DEC-2022",44559.5,82.5,9,5,0.0839047  
"31-DEC-2022",44559.5,83,9,5,0.0732358  
"31-DEC-2022",44559.5,83.5,9,5,0.029665  
"31-DEC-2022",44559.5,84,9,5,0.0295681  
"31-DEC-2022",44559.5,84.5,9,5,0.0563603  
"31-DEC-2022",44559.5,85,9,5,0.136622  
"31-DEC-2022",44559.5,85.5,9,5,0.200399  
"31-DEC-2022",44559.5,86,9,5,0.190587  
"31-DEC-2022",44559.5,86.5,9,5,0.121969  
"31-DEC-2022",44559.5,87,9,5,0.0484178  
"31-DEC-2022",44559.5,87.5,9,5,-0.0144572  
"31-DEC-2022",44559.5,88,9,5,-0.0781647  
"31-DEC-2022",44559.5,88.5,9,5,-0.174665  
"31-DEC-2022",44559.5,89,9,5,-0.270209  
"31-DEC-2022",44559.5,68,9.25,5,0.247632  
"31-DEC-2022",44559.5,68.5,9.25,5,0.184042  
"31-DEC-2022",44559.5,69,9.25,5,0.0897211  
"31-DEC-2022",44559.5,69.5,9.25,5,0.0633714  
"31-DEC-2022",44559.5,70,9.25,5,0.101497  
"31-DEC-2022",44559.5,70.5,9.25,5,0.0942777  
"31-DEC-2022",44559.5,71,9.25,5,0.0753298  
"31-DEC-2022",44559.5,71.5,9.25,5,0.100275  
"31-DEC-2022",44559.5,72,9.25,5,0.153096  
"31-DEC-2022",44559.5,72.5,9.25,5,0.24251  
"31-DEC-2022",44559.5,73,9.25,5,0.401177  
"31-DEC-2022",44559.5,73.5,9.25,5,0.506193  
"31-DEC-2022",44559.5,74,9.25,5,0.568753  
