DATETIME,TIME,LON,LAT,DEP,EASTWARD_WIND
"31-DEC-2022",1.07819E+06,80.375,12.875,10,1.61  
"31-DEC-2022",1.07819E+06,80.625,12.875,10,-0.56  
"31-DEC-2022",1.07819E+06,80.875,12.875,10,-1.1  
"31-DEC-2022",1.07819E+06,81.125,12.875,10,-0.77  
"31-DEC-2022",1.07819E+06,81.375,12.875,10,-1.01  
"31-DEC-2022",1.07819E+06,81.625,12.875,10,-1.13  
"31-DEC-2022",1.07819E+06,81.875,12.875,10,-1.46  
"31-DEC-2022",1.07819E+06,82.125,12.875,10,-2.71  
"31-DEC-2022",1.07819E+06,82.375,12.875,10,-3.3  
"31-DEC-2022",1.07819E+06,82.625,12.875,10,-3.62  
"31-DEC-2022",1.07819E+06,82.875,12.875,10,-2.97  
"31-DEC-2022",1.07819E+06,83.125,12.875,10,-2.63  
"31-DEC-2022",1.07819E+06,83.375,12.875,10,-2.46  
"31-DEC-2022",1.07819E+06,83.625,12.875,10,-2.84  
"31-DEC-2022",1.07819E+06,83.875,12.875,10,-2.83  
"31-DEC-2022",1.07819E+06,84.125,12.875,10,-2.05  
"31-DEC-2022",1.07819E+06,84.375,12.875,10,-2.1  
"31-DEC-2022",1.07819E+06,84.625,12.875,10,-2.82  
"31-DEC-2022",1.07819E+06,84.875,12.875,10,-2.86  
"31-DEC-2022",1.07819E+06,85.125,12.875,10,-2.04  
"31-DEC-2022",1.07819E+06,85.375,12.875,10,-1.78  
"31-DEC-2022",1.07819E+06,85.625,12.875,10,-2.78  
"31-DEC-2022",1.07819E+06,85.875,12.875,10,-3.17  
"31-DEC-2022",1.07819E+06,86.125,12.875,10,-3.03  
"31-DEC-2022",1.07819E+06,86.375,12.875,10,-3  
"31-DEC-2022",1.07819E+06,86.625,12.875,10,-3.49  
"31-DEC-2022",1.07819E+06,86.875,12.875,10,-3.37  
"31-DEC-2022",1.07819E+06,87.125,12.875,10,-3.37  
"31-DEC-2022",1.07819E+06,87.375,12.875,10,-3.47  
"31-DEC-2022",1.07819E+06,87.625,12.875,10,-3.77  
"31-DEC-2022",1.07819E+06,87.875,12.875,10,-3.94  
"31-DEC-2022",1.07819E+06,88.125,12.875,10,-3.91  
"31-DEC-2022",1.07819E+06,88.375,12.875,10,-3.79  
"31-DEC-2022",1.07819E+06,88.625,12.875,10,-3.34  
"31-DEC-2022",1.07819E+06,88.875,12.875,10,-3.29  
"31-DEC-2022",1.07819E+06,68.125,13.125,10,-1.93  
"31-DEC-2022",1.07819E+06,68.375,13.125,10,-2.11  
"31-DEC-2022",1.07819E+06,68.625,13.125,10,-1.71  
"31-DEC-2022",1.07819E+06,68.875,13.125,10,-1.61  
"31-DEC-2022",1.07819E+06,69.125,13.125,10,-1.29  
"31-DEC-2022",1.07819E+06,69.375,13.125,10,-1.29  
"31-DEC-2022",1.07819E+06,69.625,13.125,10,-1.59  
"31-DEC-2022",1.07819E+06,69.875,13.125,10,-1.49  
"31-DEC-2022",1.07819E+06,70.125,13.125,10,-1.17  
"31-DEC-2022",1.07819E+06,70.375,13.125,10,-0.9  
"31-DEC-2022",1.07819E+06,70.625,13.125,10,-0.77  
"31-DEC-2022",1.07819E+06,70.875,13.125,10,-0.76  
"31-DEC-2022",1.07819E+06,71.125,13.125,10,-0.04  
"31-DEC-2022",1.07819E+06,71.375,13.125,10,-0.1  
"31-DEC-2022",1.07819E+06,71.625,13.125,10,-0.3  
"31-DEC-2022",1.07819E+06,71.875,13.125,10,-0.51  
"31-DEC-2022",1.07819E+06,72.125,13.125,10,-0.58  
"31-DEC-2022",1.07819E+06,72.375,13.125,10,-0.33  
"31-DEC-2022",1.07819E+06,72.625,13.125,10,0.25  
"31-DEC-2022",1.07819E+06,72.875,13.125,10,0.41  
"31-DEC-2022",1.07819E+06,73.125,13.125,10,0.62  
"31-DEC-2022",1.07819E+06,73.375,13.125,10,1.74  
"31-DEC-2022",1.07819E+06,73.625,13.125,10,2.6  
"31-DEC-2022",1.07819E+06,73.875,13.125,10,2.64  
"31-DEC-2022",1.07819E+06,74.125,13.125,10,2.87  
"31-DEC-2022",1.07819E+06,74.375,13.125,10,2.23  
"31-DEC-2022",1.07819E+06,74.625,13.125,10,0.68  
"31-DEC-2022",1.07819E+06,74.875,13.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,75.125,13.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,75.375,13.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,75.625,13.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,75.875,13.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.125,13.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.375,13.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.625,13.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.875,13.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.125,13.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.375,13.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.625,13.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.875,13.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.125,13.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.375,13.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.625,13.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.875,13.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.125,13.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.375,13.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.625,13.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.875,13.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,80.125,13.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,80.375,13.125,10,-2.71  
"31-DEC-2022",1.07819E+06,80.625,13.125,10,-1.98  
"31-DEC-2022",1.07819E+06,80.875,13.125,10,-1.76  
"31-DEC-2022",1.07819E+06,81.125,13.125,10,-1.02  
"31-DEC-2022",1.07819E+06,81.375,13.125,10,-1.01  
"31-DEC-2022",1.07819E+06,81.625,13.125,10,-0.91  
"31-DEC-2022",1.07819E+06,81.875,13.125,10,-1.5  
"31-DEC-2022",1.07819E+06,82.125,13.125,10,-2.26  
"31-DEC-2022",1.07819E+06,82.375,13.125,10,-3.07  
"31-DEC-2022",1.07819E+06,82.625,13.125,10,-3.41  
"31-DEC-2022",1.07819E+06,82.875,13.125,10,-3.07  
"31-DEC-2022",1.07819E+06,83.125,13.125,10,-2.81  
"31-DEC-2022",1.07819E+06,83.375,13.125,10,-2.62  
"31-DEC-2022",1.07819E+06,83.625,13.125,10,-2.9  
"31-DEC-2022",1.07819E+06,83.875,13.125,10,-3.08  
"31-DEC-2022",1.07819E+06,84.125,13.125,10,-2.42  
"31-DEC-2022",1.07819E+06,84.375,13.125,10,-2.17  
"31-DEC-2022",1.07819E+06,84.625,13.125,10,-2.63  
"31-DEC-2022",1.07819E+06,84.875,13.125,10,-2.7  
"31-DEC-2022",1.07819E+06,85.125,13.125,10,-2.46  
"31-DEC-2022",1.07819E+06,85.375,13.125,10,-2.4  
"31-DEC-2022",1.07819E+06,85.625,13.125,10,-2.91  
"31-DEC-2022",1.07819E+06,85.875,13.125,10,-3.25  
"31-DEC-2022",1.07819E+06,86.125,13.125,10,-3.11  
"31-DEC-2022",1.07819E+06,86.375,13.125,10,-3  
"31-DEC-2022",1.07819E+06,86.625,13.125,10,-3.1  
"31-DEC-2022",1.07819E+06,86.875,13.125,10,-3.02  
"31-DEC-2022",1.07819E+06,87.125,13.125,10,-3.15  
"31-DEC-2022",1.07819E+06,87.375,13.125,10,-3.03  
"31-DEC-2022",1.07819E+06,87.625,13.125,10,-3.29  
"31-DEC-2022",1.07819E+06,87.875,13.125,10,-3.66  
"31-DEC-2022",1.07819E+06,88.125,13.125,10,-3.95  
"31-DEC-2022",1.07819E+06,88.375,13.125,10,-3.67  
"31-DEC-2022",1.07819E+06,88.625,13.125,10,-3.27  
"31-DEC-2022",1.07819E+06,88.875,13.125,10,-3.29  
"31-DEC-2022",1.07819E+06,68.125,13.375,10,-1.9  
"31-DEC-2022",1.07819E+06,68.375,13.375,10,-1.98  
"31-DEC-2022",1.07819E+06,68.625,13.375,10,-1.91  
"31-DEC-2022",1.07819E+06,68.875,13.375,10,-1.32  
"31-DEC-2022",1.07819E+06,69.125,13.375,10,-0.55  
"31-DEC-2022",1.07819E+06,69.375,13.375,10,-0.94  
"31-DEC-2022",1.07819E+06,69.625,13.375,10,-1.29  
"31-DEC-2022",1.07819E+06,69.875,13.375,10,-1.5  
"31-DEC-2022",1.07819E+06,70.125,13.375,10,-1.07  
"31-DEC-2022",1.07819E+06,70.375,13.375,10,-0.91  
"31-DEC-2022",1.07819E+06,70.625,13.375,10,-0.66  
"31-DEC-2022",1.07819E+06,70.875,13.375,10,-0.62  
"31-DEC-2022",1.07819E+06,71.125,13.375,10,-0.03  
"31-DEC-2022",1.07819E+06,71.375,13.375,10,0.12  
"31-DEC-2022",1.07819E+06,71.625,13.375,10,-0.38  
"31-DEC-2022",1.07819E+06,71.875,13.375,10,-0.89  
"31-DEC-2022",1.07819E+06,72.125,13.375,10,-1.02  
"31-DEC-2022",1.07819E+06,72.375,13.375,10,-0.83  
"31-DEC-2022",1.07819E+06,72.625,13.375,10,-0.77  
"31-DEC-2022",1.07819E+06,72.875,13.375,10,-0.32  
"31-DEC-2022",1.07819E+06,73.125,13.375,10,0.74  
"31-DEC-2022",1.07819E+06,73.375,13.375,10,1.84  
"31-DEC-2022",1.07819E+06,73.625,13.375,10,2.27  
"31-DEC-2022",1.07819E+06,73.875,13.375,10,2.59  
"31-DEC-2022",1.07819E+06,74.125,13.375,10,2.2  
"31-DEC-2022",1.07819E+06,74.375,13.375,10,1.84  
"31-DEC-2022",1.07819E+06,74.625,13.375,10,0.23  
"31-DEC-2022",1.07819E+06,74.875,13.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,75.125,13.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,75.375,13.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,75.625,13.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,75.875,13.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.125,13.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.375,13.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.625,13.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.875,13.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.125,13.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.375,13.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.625,13.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.875,13.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.125,13.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.375,13.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.625,13.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.875,13.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.125,13.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.375,13.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.625,13.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.875,13.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,80.125,13.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,80.375,13.375,10,-2.54  
"31-DEC-2022",1.07819E+06,80.625,13.375,10,-2.31  
"31-DEC-2022",1.07819E+06,80.875,13.375,10,-2.07  
"31-DEC-2022",1.07819E+06,81.125,13.375,10,-1.37  
"31-DEC-2022",1.07819E+06,81.375,13.375,10,-1.32  
"31-DEC-2022",1.07819E+06,81.625,13.375,10,-1.32  
"31-DEC-2022",1.07819E+06,81.875,13.375,10,-1.47  
"31-DEC-2022",1.07819E+06,82.125,13.375,10,-2.15  
"31-DEC-2022",1.07819E+06,82.375,13.375,10,-2.94  
"31-DEC-2022",1.07819E+06,82.625,13.375,10,-3.28  
"31-DEC-2022",1.07819E+06,82.875,13.375,10,-3.09  
"31-DEC-2022",1.07819E+06,83.125,13.375,10,-2.7  
"31-DEC-2022",1.07819E+06,83.375,13.375,10,-2.75  
"31-DEC-2022",1.07819E+06,83.625,13.375,10,-3.03  
"31-DEC-2022",1.07819E+06,83.875,13.375,10,-3.21  
"31-DEC-2022",1.07819E+06,84.125,13.375,10,-2.92  
"31-DEC-2022",1.07819E+06,84.375,13.375,10,-2.18  
"31-DEC-2022",1.07819E+06,84.625,13.375,10,-2.67  
"31-DEC-2022",1.07819E+06,84.875,13.375,10,-2.92  
"31-DEC-2022",1.07819E+06,85.125,13.375,10,-2.78  
"31-DEC-2022",1.07819E+06,85.375,13.375,10,-2.93  
"31-DEC-2022",1.07819E+06,85.625,13.375,10,-3.26  
"31-DEC-2022",1.07819E+06,85.875,13.375,10,-3.23  
"31-DEC-2022",1.07819E+06,86.125,13.375,10,-3.02  
"31-DEC-2022",1.07819E+06,86.375,13.375,10,-2.96  
"31-DEC-2022",1.07819E+06,86.625,13.375,10,-3.1  
"31-DEC-2022",1.07819E+06,86.875,13.375,10,-3.08  
"31-DEC-2022",1.07819E+06,87.125,13.375,10,-3.22  
"31-DEC-2022",1.07819E+06,87.375,13.375,10,-3.01  
"31-DEC-2022",1.07819E+06,87.625,13.375,10,-2.89  
"31-DEC-2022",1.07819E+06,87.875,13.375,10,-3.08  
"31-DEC-2022",1.07819E+06,88.125,13.375,10,-3.53  
"31-DEC-2022",1.07819E+06,88.375,13.375,10,-3.69  
"31-DEC-2022",1.07819E+06,88.625,13.375,10,-3.67  
"31-DEC-2022",1.07819E+06,88.875,13.375,10,-3.61  
"31-DEC-2022",1.07819E+06,68.125,13.625,10,-1.53  
"31-DEC-2022",1.07819E+06,68.375,13.625,10,-1.72  
"31-DEC-2022",1.07819E+06,68.625,13.625,10,-1.63  
"31-DEC-2022",1.07819E+06,68.875,13.625,10,-1.44  
"31-DEC-2022",1.07819E+06,69.125,13.625,10,-1.1  
"31-DEC-2022",1.07819E+06,69.375,13.625,10,-0.8  
"31-DEC-2022",1.07819E+06,69.625,13.625,10,-1.04  
"31-DEC-2022",1.07819E+06,69.875,13.625,10,-1.25  
"31-DEC-2022",1.07819E+06,70.125,13.625,10,-0.83  
"31-DEC-2022",1.07819E+06,70.375,13.625,10,-0.95  
"31-DEC-2022",1.07819E+06,70.625,13.625,10,-0.79  
"31-DEC-2022",1.07819E+06,70.875,13.625,10,-0.68  
"31-DEC-2022",1.07819E+06,71.125,13.625,10,-0.11  
"31-DEC-2022",1.07819E+06,71.375,13.625,10,-0.04  
"31-DEC-2022",1.07819E+06,71.625,13.625,10,-0.37  
"31-DEC-2022",1.07819E+06,71.875,13.625,10,-0.74  
"31-DEC-2022",1.07819E+06,72.125,13.625,10,-0.6  
"31-DEC-2022",1.07819E+06,72.375,13.625,10,-1.24  
"31-DEC-2022",1.07819E+06,72.625,13.625,10,-0.99  
"31-DEC-2022",1.07819E+06,72.875,13.625,10,-0.11  
"31-DEC-2022",1.07819E+06,73.125,13.625,10,1  
"31-DEC-2022",1.07819E+06,73.375,13.625,10,1.42  
"31-DEC-2022",1.07819E+06,73.625,13.625,10,2.04  
"31-DEC-2022",1.07819E+06,73.875,13.625,10,2.44  
"31-DEC-2022",1.07819E+06,74.125,13.625,10,2.49  
"31-DEC-2022",1.07819E+06,74.375,13.625,10,0.98  
"31-DEC-2022",1.07819E+06,74.625,13.625,10,-1.79  
"31-DEC-2022",1.07819E+06,74.875,13.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,75.125,13.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,75.375,13.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,75.625,13.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,75.875,13.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.125,13.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.375,13.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.625,13.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.875,13.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.125,13.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.375,13.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.625,13.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.875,13.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.125,13.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.375,13.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.625,13.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.875,13.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.125,13.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.375,13.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.625,13.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.875,13.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,80.125,13.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,80.375,13.625,10,-2.46  
"31-DEC-2022",1.07819E+06,80.625,13.625,10,-2.2  
"31-DEC-2022",1.07819E+06,80.875,13.625,10,-2.05  
"31-DEC-2022",1.07819E+06,81.125,13.625,10,-1.83  
"31-DEC-2022",1.07819E+06,81.375,13.625,10,-1.42  
"31-DEC-2022",1.07819E+06,81.625,13.625,10,-1.21  
"31-DEC-2022",1.07819E+06,81.875,13.625,10,-1.28  
"31-DEC-2022",1.07819E+06,82.125,13.625,10,-1.64  
"31-DEC-2022",1.07819E+06,82.375,13.625,10,-2.35  
"31-DEC-2022",1.07819E+06,82.625,13.625,10,-2.95  
"31-DEC-2022",1.07819E+06,82.875,13.625,10,-3.04  
"31-DEC-2022",1.07819E+06,83.125,13.625,10,-2.45  
"31-DEC-2022",1.07819E+06,83.375,13.625,10,-2.52  
"31-DEC-2022",1.07819E+06,83.625,13.625,10,-2.45  
"31-DEC-2022",1.07819E+06,83.875,13.625,10,-2.87  
"31-DEC-2022",1.07819E+06,84.125,13.625,10,-2.47  
"31-DEC-2022",1.07819E+06,84.375,13.625,10,-2.29  
"31-DEC-2022",1.07819E+06,84.625,13.625,10,-2.7  
"31-DEC-2022",1.07819E+06,84.875,13.625,10,-2.8  
"31-DEC-2022",1.07819E+06,85.125,13.625,10,-2.67  
"31-DEC-2022",1.07819E+06,85.375,13.625,10,-2.89  
"31-DEC-2022",1.07819E+06,85.625,13.625,10,-3.25  
"31-DEC-2022",1.07819E+06,85.875,13.625,10,-3.28  
"31-DEC-2022",1.07819E+06,86.125,13.625,10,-3.07  
"31-DEC-2022",1.07819E+06,86.375,13.625,10,-3.09  
"31-DEC-2022",1.07819E+06,86.625,13.625,10,-3.41  
"31-DEC-2022",1.07819E+06,86.875,13.625,10,-3.47  
"31-DEC-2022",1.07819E+06,87.125,13.625,10,-3.57  
"31-DEC-2022",1.07819E+06,87.375,13.625,10,-3.36  
"31-DEC-2022",1.07819E+06,87.625,13.625,10,-3.18  
"31-DEC-2022",1.07819E+06,87.875,13.625,10,-3.18  
"31-DEC-2022",1.07819E+06,88.125,13.625,10,-3.44  
"31-DEC-2022",1.07819E+06,88.375,13.625,10,-3.88  
"31-DEC-2022",1.07819E+06,88.625,13.625,10,-3.97  
"31-DEC-2022",1.07819E+06,88.875,13.625,10,-3.88  
"31-DEC-2022",1.07819E+06,68.125,13.875,10,-1.3  
"31-DEC-2022",1.07819E+06,68.375,13.875,10,-1.28  
"31-DEC-2022",1.07819E+06,68.625,13.875,10,-1.52  
"31-DEC-2022",1.07819E+06,68.875,13.875,10,-1.72  
"31-DEC-2022",1.07819E+06,69.125,13.875,10,-1.28  
"31-DEC-2022",1.07819E+06,69.375,13.875,10,-0.81  
"31-DEC-2022",1.07819E+06,69.625,13.875,10,-0.79  
"31-DEC-2022",1.07819E+06,69.875,13.875,10,-1.13  
"31-DEC-2022",1.07819E+06,70.125,13.875,10,-0.91  
"31-DEC-2022",1.07819E+06,70.375,13.875,10,-0.86  
"31-DEC-2022",1.07819E+06,70.625,13.875,10,-0.61  
"31-DEC-2022",1.07819E+06,70.875,13.875,10,-0.76  
"31-DEC-2022",1.07819E+06,71.125,13.875,10,-0.56  
"31-DEC-2022",1.07819E+06,71.375,13.875,10,-0.3  
"31-DEC-2022",1.07819E+06,71.625,13.875,10,-0.46  
"31-DEC-2022",1.07819E+06,71.875,13.875,10,-0.38  
"31-DEC-2022",1.07819E+06,72.125,13.875,10,-0.45  
"31-DEC-2022",1.07819E+06,72.375,13.875,10,-0.76  
"31-DEC-2022",1.07819E+06,72.625,13.875,10,-0.7  
"31-DEC-2022",1.07819E+06,72.875,13.875,10,-0.22  
"31-DEC-2022",1.07819E+06,73.125,13.875,10,0.44  
"31-DEC-2022",1.07819E+06,73.375,13.875,10,1.02  
"31-DEC-2022",1.07819E+06,73.625,13.875,10,1.51  
"31-DEC-2022",1.07819E+06,73.875,13.875,10,1.8  
"31-DEC-2022",1.07819E+06,74.125,13.875,10,1.74  
"31-DEC-2022",1.07819E+06,74.375,13.875,10,0.96  
"31-DEC-2022",1.07819E+06,74.625,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,74.875,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,75.125,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,75.375,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,75.625,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,75.875,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.125,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.375,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.625,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.875,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.125,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.375,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.625,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.875,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.125,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.375,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.625,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.875,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.125,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.375,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.625,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.875,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,80.125,13.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,80.375,13.875,10,-2.58  
"31-DEC-2022",1.07819E+06,80.625,13.875,10,-2.26  
"31-DEC-2022",1.07819E+06,80.875,13.875,10,-1.9  
"31-DEC-2022",1.07819E+06,81.125,13.875,10,-1.48  
"31-DEC-2022",1.07819E+06,81.375,13.875,10,-1.28  
"31-DEC-2022",1.07819E+06,81.625,13.875,10,-1.35  
"31-DEC-2022",1.07819E+06,81.875,13.875,10,-1.28  
"31-DEC-2022",1.07819E+06,82.125,13.875,10,-1.42  
"31-DEC-2022",1.07819E+06,82.375,13.875,10,-1.88  
"31-DEC-2022",1.07819E+06,82.625,13.875,10,-2.5  
"31-DEC-2022",1.07819E+06,82.875,13.875,10,-2.61  
"31-DEC-2022",1.07819E+06,83.125,13.875,10,-2.58  
"31-DEC-2022",1.07819E+06,83.375,13.875,10,-2.52  
"31-DEC-2022",1.07819E+06,83.625,13.875,10,-2.41  
"31-DEC-2022",1.07819E+06,83.875,13.875,10,-2.52  
"31-DEC-2022",1.07819E+06,84.125,13.875,10,-2.62  
"31-DEC-2022",1.07819E+06,84.375,13.875,10,-2.68  
"31-DEC-2022",1.07819E+06,84.625,13.875,10,-2.89  
"31-DEC-2022",1.07819E+06,84.875,13.875,10,-2.85  
"31-DEC-2022",1.07819E+06,85.125,13.875,10,-2.83  
"31-DEC-2022",1.07819E+06,85.375,13.875,10,-2.9  
"31-DEC-2022",1.07819E+06,85.625,13.875,10,-3.16  
"31-DEC-2022",1.07819E+06,85.875,13.875,10,-3.4  
"31-DEC-2022",1.07819E+06,86.125,13.875,10,-3.34  
"31-DEC-2022",1.07819E+06,86.375,13.875,10,-3.43  
"31-DEC-2022",1.07819E+06,86.625,13.875,10,-3.64  
"31-DEC-2022",1.07819E+06,86.875,13.875,10,-3.8  
"31-DEC-2022",1.07819E+06,87.125,13.875,10,-3.71  
"31-DEC-2022",1.07819E+06,87.375,13.875,10,-3.63  
"31-DEC-2022",1.07819E+06,87.625,13.875,10,-3.61  
"31-DEC-2022",1.07819E+06,87.875,13.875,10,-3.5  
"31-DEC-2022",1.07819E+06,88.125,13.875,10,-3.57  
"31-DEC-2022",1.07819E+06,88.375,13.875,10,-3.79  
"31-DEC-2022",1.07819E+06,88.625,13.875,10,-3.86  
"31-DEC-2022",1.07819E+06,88.875,13.875,10,-3.73  
"31-DEC-2022",1.07819E+06,68.125,14.125,10,-1.15  
"31-DEC-2022",1.07819E+06,68.375,14.125,10,-1.32  
"31-DEC-2022",1.07819E+06,68.625,14.125,10,-1.52  
"31-DEC-2022",1.07819E+06,68.875,14.125,10,-1.55  
"31-DEC-2022",1.07819E+06,69.125,14.125,10,-1.21  
"31-DEC-2022",1.07819E+06,69.375,14.125,10,-1.06  
"31-DEC-2022",1.07819E+06,69.625,14.125,10,-0.83  
"31-DEC-2022",1.07819E+06,69.875,14.125,10,-1.18  
"31-DEC-2022",1.07819E+06,70.125,14.125,10,-1.3  
"31-DEC-2022",1.07819E+06,70.375,14.125,10,-1.04  
"31-DEC-2022",1.07819E+06,70.625,14.125,10,-0.69  
"31-DEC-2022",1.07819E+06,70.875,14.125,10,-1.05  
"31-DEC-2022",1.07819E+06,71.125,14.125,10,-0.88  
"31-DEC-2022",1.07819E+06,71.375,14.125,10,-0.41  
"31-DEC-2022",1.07819E+06,71.625,14.125,10,-0.2  
"31-DEC-2022",1.07819E+06,71.875,14.125,10,0.11  
"31-DEC-2022",1.07819E+06,72.125,14.125,10,-0.12  
"31-DEC-2022",1.07819E+06,72.375,14.125,10,-0.33  
"31-DEC-2022",1.07819E+06,72.625,14.125,10,-0.44  
"31-DEC-2022",1.07819E+06,72.875,14.125,10,-0.33  
"31-DEC-2022",1.07819E+06,73.125,14.125,10,-0.15  
"31-DEC-2022",1.07819E+06,73.375,14.125,10,-0.04  
"31-DEC-2022",1.07819E+06,73.625,14.125,10,0.4  
"31-DEC-2022",1.07819E+06,73.875,14.125,10,1.15  
"31-DEC-2022",1.07819E+06,74.125,14.125,10,1.04  
"31-DEC-2022",1.07819E+06,74.375,14.125,10,0.78  
"31-DEC-2022",1.07819E+06,74.625,14.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,74.875,14.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,75.125,14.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,75.375,14.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,75.625,14.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,75.875,14.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.125,14.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.375,14.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.625,14.125,10,-1.E+34  
