DATETIME,TIME,LON,LAT,E_WIND,N_WIND,Z_CURR,M_CURR
31-DEC-2022,44559.5,68.0,13.5,-1.53,-6.02,-0.469457,0.0894355
31-DEC-2022,44559.5,68.5,13.5,-1.67408,-6.04,-0.527146,0.0163291
31-DEC-2022,44559.5,69.0,13.5,-1.27,-6.035,-0.564145,-0.0605848
31-DEC-2022,44559.5,69.5,13.5,-0.92,-5.755,-0.513957,-0.0492549
31-DEC-2022,44559.5,70.0,13.5,-1.04,-4.805,-0.416932,0.0981633
31-DEC-2022,44559.5,70.5,13.5,-0.87,-4.3240,-0.246598,0.276851
31-DEC-2022,44559.5,71.0,13.5,-0.395,-4.4,-0.0225398,0.33219
31-DEC-2022,44559.5,71.5,13.5,-0.205,-4.43,0.182484,0.307106
31-DEC-2022,44559.5,72.0,13.5,-0.66099,-3.62,0.325411,0.0400672
31-DEC-2022,44559.5,72.5,13.5,-1.115,-3.25,0.279184,-0.103965
31-DEC-2022,44559.5,73.0,13.5,0.445,-1.435,0.0651046,0.040138
31-DEC-2022,44559.5,73.5,13.5,1.73,0.645,-0.104056,0.333139
31-DEC-2022,44559.5,74.0,13.5,2.465,1.075002,-0.274344,0.540488
31-DEC-2022,44559.5,74.5,13.5,-0.405,0.105,-0.152985,0.0933381
31-DEC-2022,44559.5,75.0,13.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.5,13.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.0,13.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.5,13.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.0,13.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.5,13.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.0,13.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.5,13.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.0,13.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.5,13.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.0,13.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.5,13.5,-2.33,-0.785,0.034601,-0.285757
31-DEC-2022,44559.5,81.0,13.5,-1.94,-1.255,-0.0233276,0.202509
31-DEC-2022,44559.5,81.5,13.5,-1.315,-1.24,-0.0714463,0.267749
31-DEC-2022,44559.5,82.0,13.5,-1.46,-1.835,-0.120512,0.134257
31-DEC-2022,44559.5,82.5,13.5,-2.6504,-1.775,-0.151355,0.0243935
31-DEC-2022,44559.5,83.0,13.5,-2.745,-1.725,-0.184531,-0.0505576
31-DEC-2022,44559.5,83.5,13.5,-2.485003,-1.905,-0.199392,-0.0714293
31-DEC-2022,44559.5,84.0,13.5,-2.67,-2.375,-0.185155,-0.0410561
31-DEC-2022,44559.5,84.5,13.5,-2.495,-2.71,-0.149074,-0.00784915
31-DEC-2022,44559.5,85.0,13.5,-2.735,-2.51,-0.0960821,0.0267009
31-DEC-2022,44559.5,85.5,13.5,-3.0703,-2.03,-0.057772,0.0218248
31-DEC-2022,44559.5,86.0,13.5,-3.175,-2.34,-0.0353223,-0.0214825
31-DEC-2022,44559.5,86.5,13.5,-3.25,-2.45,-0.0207054,-0.0720394
31-DEC-2022,44559.5,87.0,13.5,-3.52,-2.185,-0.0113655,-0.101279
31-DEC-2022,44559.5,87.5,13.5,-3.27,-2.58,-0.0174842,-0.0971334
31-DEC-2022,44559.5,88.0,13.5,-3.31,-2.88,-0.034418,-0.0486449
31-DEC-2022,44559.5,88.5,13.5,-3.925,-2.455,-0.0275617,0.021787
31-DEC-2022,44559.5,89.0,13.5,-3.88,-2.36,-0.031317,0.0372857
31-DEC-2022,44559.5,68.0,13.75,-1.3,-6.03,-0.507493,0.133346
31-DEC-2022,44559.5,68.5,13.75,-1.4,-6.045,-0.584583,0.0464078
31-DEC-2022,44559.5,69.0,13.75,-1.5,-6.395,-0.623284,-0.0507437
31-DEC-2022,44559.5,69.5,13.75,-0.8,-5.9140,-0.578269,-0.0902796
31-DEC-2022,44559.5,70.0,13.75,-1.02,-4.83,-0.467478,0.0110816
31-DEC-2022,44559.5,70.5,13.75,-0.735,-4.32,-0.297101,0.168822
31-DEC-2022,44559.5,71.0,13.75,-0.66,-4.375,-0.0973381,0.229757
31-DEC-2022,44559.5,71.5,13.75,-0.38,-4.675,0.0977742,0.195653
31-DEC-2022,44559.5,72.0,13.75,-0.415,-3.965,0.217865,0.0221253
31-DEC-2022,44559.5,72.5,13.75,-0.73,-3.485,0.13636,0.0196671
31-DEC-2022,44559.5,73.0,13.75,0.11,-2.555,-0.0442689,0.166147
31-DEC-2022,44559.5,73.5,13.75,1.265,-0.72,-0.21472,0.408643
31-DEC-2022,44559.5,74.0,13.75,1.77,0.24,-0.136683,0.552263
31-DEC-2022,44559.5,74.5,13.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.0,13.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.5,13.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.0,13.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.5,13.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.0,13.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.5,13.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.0,13.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.5,13.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.0,13.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.5,13.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.0,13.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.5,13.75,-2.42,0.865,0.00728112,-0.320308
31-DEC-2022,44559.5,81.0,13.75,-1.69,-0.855,0.0188254,0.135769
31-DEC-2022,44559.5,81.5,13.75,-1.315,-1.15,0.0309324,0.31863
31-DEC-2022,44559.5,82.0,13.75,-1.35,-1.83,-0.0024833,0.179623
31-DEC-2022,44559.5,82.5,13.75,-2.19,-1.52,-0.0176818,0.0517133
31-DEC-2022,44559.5,83.0,13.75,-2.595,-1.4702,-0.0439095,-0.0364297
31-DEC-2022,44559.5,83.5,13.75,-2.465,-1.81,-0.0774748,-0.0360826
31-DEC-2022,44559.5,84.0,13.75,-2.5703,-2.44,-0.0917828,-0.0123161
31-DEC-2022,44559.5,84.5,13.75,-2.785,-2.355,-0.0966975,-0.0151255
31-DEC-2022,44559.5,85.0,13.75,-2.84,-2.185,-0.0854165,-0.0269163
31-DEC-2022,44559.5,85.5,13.75,-3.03,-1.985,-0.0672026,-0.0251752
31-DEC-2022,44559.5,86.0,13.75,-3.37,-1.995,-0.0405122,-0.0461475
31-DEC-2022,44559.5,86.5,13.75,-3.535,-1.785,-0.0440502,-0.0923631
31-DEC-2022,44559.5,87.0,13.75,-3.755,-2.005,-0.0577409,-0.116908
31-DEC-2022,44559.5,87.5,13.75,-3.62,-2.345,-0.0679222,-0.106917
31-DEC-2022,44559.5,88.0,13.75,-3.535,-2.66,-0.0782086,-0.0626037
31-DEC-2022,44559.5,88.5,13.75,-3.825,-2.575,-0.0707562,-0.00192724
31-DEC-2022,44559.5,89.0,13.75,-3.73,-2.98,-0.0598809,0.0282562
31-DEC-2022,44559.5,68.0,14.0,-1.15,-6.2,-0.524041,0.195817
31-DEC-2022,44559.5,68.5,14.0,-1.42,-6.3509,-0.609178,0.0953851
31-DEC-2022,44559.5,69.0,14.0,-1.38,-6.315,-0.668546,-0.0242978
31-DEC-2022,44559.5,69.5,14.0,-0.945,-5.945,-0.6428,-0.101809
31-DEC-2022,44559.5,70.0,14.0,-1.24,-4.795,-0.558666,-0.0646839
31-DEC-2022,44559.5,70.5,14.0,-0.865,-4.47,-0.372468,0.0575543
31-DEC-2022,44559.5,71.0,14.0,-0.965,-4.48,-0.179041,0.145175
31-DEC-2022,44559.5,71.5,14.0,-0.305,-4.43,-0.0127185,0.130428
31-DEC-2022,44559.5,72.0,14.0,-0.00409,-3.81,0.0194572,0.0646757
31-DEC-2022,44559.5,72.5,14.0,-0.385,-3.285,-0.0513033,0.123348
31-DEC-2022,44559.5,73.0,14.0,-0.24,-3.065,-0.245154,0.298331
31-DEC-2022,44559.5,73.5,14.0,0.18,-1.97,-0.320493,0.455796
31-DEC-2022,44559.5,74.0,14.0,1.095,-0.665,-0.140514,0.378378
31-DEC-2022,44559.5,74.5,14.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.0,14.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.5,14.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.0,14.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.5,14.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.0,14.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.5,14.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.0,14.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.5,14.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.0,14.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.5,14.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.0,14.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.5,14.0,-1.315,1.425,0.0145916,-0.306693
31-DEC-2022,44559.5,81.0,14.0,-1.465,-0.475,0.0432579,0.0498287
31-DEC-2022,44559.5,81.5,14.0,-1.41,-0.685,0.118521,0.314672
31-DEC-2022,44559.5,82.0,14.0,-1.01,-1.46,0.130354,0.208526
31-DEC-2022,44559.5,82.5,14.0,-1.59,-1.465,0.124716,0.0591185
31-DEC-2022,44559.5,83.0,14.0,-2.405,-1.325,0.100481,-0.0318426
31-DEC-2022,44559.5,83.5,14.0,-2.385,-1.795,0.0568937,-0.0283329
31-DEC-2022,44559.5,84.0,14.0,-2.535,-2.495,0.0211107,0.0231868
31-DEC-2022,44559.5,84.5,14.0,-3.23,-2.03,0.00450495,0.014402
31-DEC-2022,44559.5,85.0,14.0,-3.31,-1.585,-0.0430794,-0.0169695
31-DEC-2022,44559.5,85.5,14.0,-3.085,-1.665,-0.0722326,-0.0382817
31-DEC-2022,44559.5,86.0,14.0,-3.31,-1.81,-0.0753704,-0.0588041
31-DEC-2022,44559.5,86.5,14.0,-3.51,-1.79,-0.0860812,-0.102234
31-DEC-2022,44559.5,87.0,14.0,-3.91,-1.955,-0.118535,-0.126181
31-DEC-2022,44559.5,87.5,14.0,-3.85,-2.24,-0.117963,-0.117077
31-DEC-2022,44559.5,88.0,14.0,-3.63,-2.5,-0.124285,-0.0842941
31-DEC-2022,44559.5,88.5,14.0,-3.495,-2.71,-0.125194,-0.0293725
31-DEC-2022,44559.5,89.0,14.0,-3.67,-2.82,-0.112979,0.0027675
31-DEC-2022,44559.5,68.0,14.25,-1.28,-5.96,-0.440895,0.266511
31-DEC-2022,44559.5,68.5,14.25,-1.545,-6.23,-0.544533,0.149949
31-DEC-2022,44559.5,69.0,14.25,-1.365,-5.97001,-0.61808,0.0028624
31-DEC-2022,44559.5,69.5,14.25,-0.94,-5.465,-0.643087,-0.084317
31-DEC-2022,44559.5,70.0,14.25,-1.29,-4.7340,-0.63869,-0.0885039
31-DEC-2022,44559.5,70.5,14.25,-1.075,-4.645,-0.517858,-0.0256599
31-DEC-2022,44559.5,71.0,14.25,-0.80409,-4.3105,-0.348765,0.0692898
31-DEC-2022,44559.5,71.5,14.25,0.255,-4.125,-0.238053,0.100754
31-DEC-2022,44559.5,72.0,14.25,0.315,-3.58,-0.223138,0.126045
31-DEC-2022,44559.5,72.5,14.25,0.135,-3.285,-0.324172,0.207033
31-DEC-2022,44559.5,73.0,14.25,0.145,-3.285,-0.369045,0.372725
31-DEC-2022,44559.5,73.5,14.25,-0.47,-2.54,-0.302438,0.420796
31-DEC-2022,44559.5,74.0,14.25,0.08,-0.74,-0.0474184,0.24191
31-DEC-2022,44559.5,74.5,14.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.0,14.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.5,14.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.0,14.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.5,14.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.0,14.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.5,14.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.0,14.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.5,14.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.0,14.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.5,14.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.0,14.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.5,14.25,-1.53,1.175,0.0253835,-0.296808
31-DEC-2022,44559.5,81.0,14.25,-1.79,0.315,0.0422102,-0.0290571
31-DEC-2022,44559.5,81.5,14.25,-1.625,-0.05409,0.148563,0.257404
31-DEC-2022,44559.5,82.0,14.25,-0.86,-1.075002,0.232096,0.185748
31-DEC-2022,44559.5,82.5,14.25,-1.325002,-1.065,0.246831,0.0579471
31-DEC-2022,44559.5,83.0,14.25,-2.105,-1.2202,0.209219,-0.0409373
31-DEC-2022,44559.5,83.5,14.25,-2.275004,-1.37,0.1548,-0.0328582
31-DEC-2022,44559.5,84.0,14.25,-2.45,-2.125,0.109161,0.0336481
31-DEC-2022,44559.5,84.5,14.25,-3.215,-1.915,0.0844782,0.0558697
31-DEC-2022,44559.5,85.0,14.25,-3.56,-1.17,0.0275317,0.0126025
31-DEC-2022,44559.5,85.5,14.25,-3.325,-1.065,-0.0309592,-0.01845
31-DEC-2022,44559.5,86.0,14.25,-3.265,-1.405,-0.068033,-0.0552892
31-DEC-2022,44559.5,86.5,14.25,-3.46,-1.70998,-0.106547,-0.0950342
31-DEC-2022,44559.5,87.0,14.25,-3.895,-2.125,-0.141038,-0.115835
31-DEC-2022,44559.5,87.5,14.25,-3.7,-2.455,-0.153948,-0.102055
31-DEC-2022,44559.5,88.0,14.25,-3.585,-2.7,-0.165312,-0.0865941
31-DEC-2022,44559.5,88.5,14.25,-3.46,-2.775,-0.15952,-0.0483205
31-DEC-2022,44559.5,89.0,14.25,-3.33,-2.75,-0.13395,-0.020952
31-DEC-2022,44559.5,68.0,14.5,-1.41,-5.82,-0.270193,0.304304
31-DEC-2022,44559.5,68.5,14.5,-1.61,-6.13,-0.333413,0.205728
31-DEC-2022,44559.5,69.0,14.5,-1.69,-5.55001,-0.416047,0.0530887
31-DEC-2022,44559.5,69.5,14.5,-1.24,-5.38001,-0.482407,-0.054239
31-DEC-2022,44559.5,70.0,14.5,-1.18,-5.005,-0.557231,-0.0613707
31-DEC-2022,44559.5,70.5,14.5,-0.9,-4.715,-0.58022,-0.0479871
31-DEC-2022,44559.5,71.0,14.5,-0.54409,-4.355,-0.531677,0.0136356
31-DEC-2022,44559.5,71.5,14.5,-0.03,-4.1,-0.466655,0.0910679
31-DEC-2022,44559.5,72.0,14.5,0.355,-3.685,-0.456275,0.15416
31-DEC-2022,44559.5,72.5,14.5,0.505,-3.27,-0.468129,0.272867
31-DEC-2022,44559.5,73.0,14.5,0.365,-3.215,-0.407647,0.304229
31-DEC-2022,44559.5,73.5,14.5,-0.435,-2.855,-0.260389,0.37511
31-DEC-2022,44559.5,74.0,14.5,-0.21,-0.815,-0.0225859,0.0810433
31-DEC-2022,44559.5,74.5,14.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.0,14.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.5,14.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.0,14.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.5,14.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.0,14.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.5,14.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.0,14.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.5,14.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.0,14.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.5,14.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.0,14.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.5,14.5,-1.755,0.685,0.010331,-0.29943
31-DEC-2022,44559.5,81.0,14.5,-1.845,0.605,0.00451553,-0.09247
31-DEC-2022,44559.5,81.5,14.5,-1.495,0.235,0.127618,0.167496
31-DEC-2022,44559.5,82.0,14.5,-1.09,-0.55,0.239974,0.13069
31-DEC-2022,44559.5,82.5,14.5,-1.005,-0.93,0.270909,0.0319751
31-DEC-2022,44559.5,83.0,14.5,-1.615,-1.21,0.228861,-0.0373537
31-DEC-2022,44559.5,83.5,14.5,-1.835,-1.305,0.163118,-0.0406836
31-DEC-2022,44559.5,84.0,14.5,-2.22,-1.87,0.1315,0.0204483
31-DEC-2022,44559.5,84.5,14.5,-3.135,-1.625,0.120445,0.0704806
31-DEC-2022,44559.5,85.0,14.5,-3.445,-1.01,0.0996773,0.0505431
31-DEC-2022,44559.5,85.5,14.5,-3.45,-0.815,0.0322259,0.0102987
31-DEC-2022,44559.5,86.0,14.5,-3.35,-0.915,-0.0201713,-0.0299255
31-DEC-2022,44559.5,86.5,14.5,-3.515,-1.365,-0.0717447,-0.0742886
31-DEC-2022,44559.5,87.0,14.5,-3.825,-1.92,-0.117498,-0.0809529
31-DEC-2022,44559.5,87.5,14.5,-3.625,-2.605,-0.139243,-0.0672556
31-DEC-2022,44559.5,88.0,14.5,-3.585,-2.4404,-0.139836,-0.0571387
31-DEC-2022,44559.5,88.5,14.5,-3.26,-2.59,-0.133955,-0.0383303
31-DEC-2022,44559.5,89.0,14.5,-3.31,-2.45,-0.103679,-0.0245367
31-DEC-2022,44559.5,68.0,14.75,-1.95,-5.71,-0.0809026,0.314371
31-DEC-2022,44559.5,68.5,14.75,-1.87,-5.7340,-0.102383,0.228915
31-DEC-2022,44559.5,69.0,14.75,-1.77,-5.07,-0.184748,0.103682
31-DEC-2022,44559.5,69.5,14.75,-1.515,-5.6,-0.280627,0.00304169
31-DEC-2022,44559.5,70.0,14.75,-0.915,-5.545,-0.376115,-0.00456257
31-DEC-2022,44559.5,70.5,14.75,-0.8,-4.915,-0.474063,-0.0126556
31-DEC-2022,44559.5,71.0,14.75,-0.69,-4.52,-0.536091,0.00854485
31-DEC-2022,44559.5,71.5,14.75,-0.36,-4.235,-0.533942,0.0749618
31-DEC-2022,44559.5,72.0,14.75,0.285,-3.775,-0.497045,0.153118
31-DEC-2022,44559.5,72.5,14.75,0.855,-3.375,-0.429902,0.250842
31-DEC-2022,44559.5,73.0,14.75,0.25,-2.865,-0.342902,0.262174
31-DEC-2022,44559.5,73.5,14.75,-0.09,-3.125,-0.178892,0.280413
31-DEC-2022,44559.5,74.0,14.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,74.5,14.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.0,14.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.5,14.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.0,14.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.5,14.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.0,14.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.5,14.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.0,14.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.5,14.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.0,14.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.5,14.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.0,14.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.5,14.75,-1.66,0.93,-0.0162466,-0.270724
31-DEC-2022,44559.5,81.0,14.75,-1.405,0.92,-0.0274276,-0.130269
31-DEC-2022,44559.5,81.5,14.75,-1.16,0.435,0.043943,0.0681775
31-DEC-2022,44559.5,82.0,14.75,-0.96,-0.10999,0.144661,0.0729434
31-DEC-2022,44559.5,82.5,14.75,-0.61,-0.8601,0.159507,0.0141248
31-DEC-2022,44559.5,83.0,14.75,-0.93,-0.935,0.127379,-0.0239783
31-DEC-2022,44559.5,83.5,14.75,-1.4302,-1.125,0.0981893,-0.0347261
31-DEC-2022,44559.5,84.0,14.75,-1.86,-1.96,0.0870918,0.00906992
31-DEC-2022,44559.5,84.5,14.75,-2.915,-1.385,0.11403,0.062044
31-DEC-2022,44559.5,85.0,14.75,-3.39,-0.905,0.114896,0.0795451
31-DEC-2022,44559.5,85.5,14.75,-3.3,-0.8501,0.0852342,0.0434379
31-DEC-2022,44559.5,86.0,14.75,-3.255,-0.825,0.0244797,0.000754952
31-DEC-2022,44559.5,86.5,14.75,-3.475,-0.93,-0.0267145,-0.0324194
31-DEC-2022,44559.5,87.0,14.75,-5.68,3.345,-0.073175,-0.0414972
31-DEC-2022,44559.5,87.5,14.75,-3.79,-2.18,-0.0830179,-0.0195537
31-DEC-2022,44559.5,88.0,14.75,-3.65,-2.3203,-0.0869226,-0.0166397
31-DEC-2022,44559.5,88.5,14.75,-3.14,-2.62,-0.0805745,-0.00857566
31-DEC-2022,44559.5,89.0,14.75,-2.87,-2.95,-0.0625908,-0.00479122
31-DEC-2022,44559.5,68.0,15.0,-1.99,-6.02,-1e+10,-1e+10
31-DEC-2022,44559.5,68.5,15.0,-1.92,-5.82,-1e+10,-1e+10
31-DEC-2022,44559.5,69.0,15.0,-1.84,-5.2,-1e+10,-1e+10
31-DEC-2022,44559.5,69.5,15.0,-1.815,-5.4,-1e+10,-1e+10
31-DEC-2022,44559.5,70.0,15.0,-1.595,-5.135,-1e+10,-1e+10
31-DEC-2022,44559.5,70.5,15.0,-1.44408,-4.625,-1e+10,-1e+10
31-DEC-2022,44559.5,71.0,15.0,-0.89,-4.5605,-1e+10,-1e+10
31-DEC-2022,44559.5,71.5,15.0,-0.735,-4.18,-1e+10,-1e+10
31-DEC-2022,44559.5,72.0,15.0,0.05,-3.89,-1e+10,-1e+10
31-DEC-2022,44559.5,72.5,15.0,0.925,-3.45,-1e+10,-1e+10
31-DEC-2022,44559.5,73.0,15.0,-0.02,-2.9004,-1e+10,-1e+10
31-DEC-2022,44559.5,73.5,15.0,0.21,-3.035,-1e+10,-1e+10
31-DEC-2022,44559.5,74.0,15.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,74.5,15.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.0,15.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.5,15.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.0,15.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.5,15.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.0,15.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.5,15.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.0,15.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.5,15.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.0,15.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.5,15.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.0,15.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.5,15.0,-1.31098,1.455,-1e+10,-1e+10
31-DEC-2022,44559.5,81.0,15.0,-1.27,1.345002,-1e+10,-1e+10
31-DEC-2022,44559.5,81.5,15.0,-0.9,0.755,-1e+10,-1e+10
31-DEC-2022,44559.5,82.0,15.0,-0.81,0.23,-1e+10,-1e+10
31-DEC-2022,44559.5,82.5,15.0,-0.45099,-0.67099,-1e+10,-1e+10
31-DEC-2022,44559.5,83.0,15.0,-0.545,-0.695001,-1e+10,-1e+10
31-DEC-2022,44559.5,83.5,15.0,-1.07,-0.86,-1e+10,-1e+10
31-DEC-2022,44559.5,84.0,15.0,-1.865,-1.51,-1e+10,-1e+10
31-DEC-2022,44559.5,84.5,15.0,-2.67,-1.245,-1e+10,-1e+10
31-DEC-2022,44559.5,85.0,15.0,-3.275,-0.88,-1e+10,-1e+10
31-DEC-2022,44559.5,85.5,15.0,-3.105,-0.765,-1e+10,-1e+10
31-DEC-2022,44559.5,86.0,15.0,-3.12,-0.825,-1e+10,-1e+10
31-DEC-2022,44559.5,86.5,15.0,-3.42,-0.6,-1e+10,-1e+10
31-DEC-2022,44559.5,87.0,15.0,-3.3203,-1.84,-1e+10,-1e+10
31-DEC-2022,44559.5,87.5,15.0,-3.555,-2.325,-1e+10,-1e+10
31-DEC-2022,44559.5,88.0,15.0,-3.285,-2.795,-1e+10,-1e+10
31-DEC-2022,44559.5,88.5,15.0,-3.08,-2.735,-1e+10,-1e+10
31-DEC-2022,44559.5,89.0,15.0,-2.9,-2.77,-1e+10,-1e+10
31-DEC-2022,44559.5,68.0,15.25,-1.79,-6.27,-0.0191198,0.250134
31-DEC-2022,44559.5,68.5,15.25,-1.84,-6.17,0.0249795,0.207057
31-DEC-2022,44559.5,69.0,15.25,-1.845,-5.875,-0.00884087,0.122996
31-DEC-2022,44559.5,69.5,15.25,-1.925,-5.525,-0.102296,0.0596738
31-DEC-2022,44559.5,70.0,15.25,-2.055,-4.83,-0.196315,0.0583465
31-DEC-2022,44559.5,70.5,15.25,-2.025,-4.5309,-0.290603,0.0734827
31-DEC-2022,44559.5,71.0,15.25,-1.195,-4.51,-0.379213,0.0608241
31-DEC-2022,44559.5,71.5,15.25,-1.04,-4.07,-0.425788,0.0751081
31-DEC-2022,44559.5,72.0,15.25,-0.235,-3.97,-0.395602,0.127669
31-DEC-2022,44559.5,72.5,15.25,0.955,-3.88,-0.290483,0.196956
31-DEC-2022,44559.5,73.0,15.25,0.11409,-3.3,-0.214875,0.253121
31-DEC-2022,44559.5,73.5,15.25,0.21,-2.97,0.0286231,0.132971
