DATETIME,TIME,LON,LAT,EASTWARD_WIND,NORTHWARD_WIND
31-DEC-2022,44559.5,77.0,6.25,-5.734999999999999,-4.51
31-DEC-2022,44559.5,77.5,6.25,-4.795,-4.38
31-DEC-2022,44559.5,78.0,6.25,-4.09,-5.1850000000000005
31-DEC-2022,44559.5,78.5,6.25,-4.95,-5.83
31-DEC-2022,44559.5,79.0,6.25,-3.1,-5.41
31-DEC-2022,44559.5,79.5,6.25,-2.605,-4.395
31-DEC-2022,44559.5,80.0,6.25,-5e+33,-5e+33
31-DEC-2022,44559.5,80.5,6.25,-1e+34,-1e+34
31-DEC-2022,44559.5,81.0,6.25,-1e+34,-1e+34
31-DEC-2022,44559.5,81.5,6.25,-5e+33,-5e+33
31-DEC-2022,44559.5,82.0,6.25,-0.535,-6.35
31-DEC-2022,44559.5,82.5,6.25,-0.71,-6.685
31-DEC-2022,44559.5,83.0,6.25,0.37,-6.734999999999999
31-DEC-2022,44559.5,83.5,6.25,-2.65,-6.55
31-DEC-2022,44559.5,84.0,6.25,-3.335,-6.365
31-DEC-2022,44559.5,84.5,6.25,-3.49,-6.46
31-DEC-2022,44559.5,85.0,6.25,-3.545,-6.53
31-DEC-2022,44559.5,85.5,6.25,-3.565,-6.075
31-DEC-2022,44559.5,86.0,6.25,-3.5,-5.62
31-DEC-2022,44559.5,86.5,6.25,-3.22,-5.535
31-DEC-2022,44559.5,87.0,6.25,-3.2649999999999997,-6.005
31-DEC-2022,44559.5,87.5,6.25,-3.37,-5.885
31-DEC-2022,44559.5,88.0,6.25,-3.175,-6.15
31-DEC-2022,44559.5,88.5,6.25,-3.01,-5.695
31-DEC-2022,44559.5,89.0,6.25,-2.84,-5.66
31-DEC-2022,44559.5,68.0,6.5,-5.19,-1.92
31-DEC-2022,44559.5,68.5,6.5,-5.285,-2.015
31-DEC-2022,44559.5,69.0,6.5,-4.835,-2.365
31-DEC-2022,44559.5,69.5,6.5,-4.485,-2.115
31-DEC-2022,44559.5,70.0,6.5,-4.365,-1.125
31-DEC-2022,44559.5,70.5,6.5,-4.115,-1.76
31-DEC-2022,44559.5,71.0,6.5,-3.875,-2.54
31-DEC-2022,44559.5,71.5,6.5,-4.26,-2.6100000000000003
31-DEC-2022,44559.5,72.0,6.5,-4.6,-2.575
31-DEC-2022,44559.5,72.5,6.5,-4.54,-2.3150000000000004
31-DEC-2022,44559.5,73.0,6.5,-4.9,-2.18
31-DEC-2022,44559.5,73.5,6.5,-5.26,-1.605
31-DEC-2022,44559.5,74.0,6.5,-5.1899999999999995,-1.835
31-DEC-2022,44559.5,74.5,6.5,-5.165,-2.42
31-DEC-2022,44559.5,75.0,6.5,-5.37,-2.785
31-DEC-2022,44559.5,75.5,6.5,-5.635,-3.495
31-DEC-2022,44559.5,76.0,6.5,-5.984999999999999,-3.445
31-DEC-2022,44559.5,76.5,6.5,-6.15,-3.995
31-DEC-2022,44559.5,77.0,6.5,-5.605,-5.0649999999999995
31-DEC-2022,44559.5,77.5,6.5,-4.8100000000000005,-4.805
31-DEC-2022,44559.5,78.0,6.5,-4.145,-5.225
31-DEC-2022,44559.5,78.5,6.5,-4.795,-5.855
31-DEC-2022,44559.5,79.0,6.5,-2.77,-5.385
31-DEC-2022,44559.5,79.5,6.5,-2.545,-4.98
31-DEC-2022,44559.5,80.0,6.5,-5e+33,-5e+33
31-DEC-2022,44559.5,80.5,6.5,-1e+34,-1e+34
31-DEC-2022,44559.5,81.0,6.5,-1e+34,-1e+34
31-DEC-2022,44559.5,81.5,6.5,-1e+34,-1e+34
31-DEC-2022,44559.5,82.0,6.5,-0.04000000000000001,-5.895
31-DEC-2022,44559.5,82.5,6.5,-0.905,-5.995
31-DEC-2022,44559.5,83.0,6.5,0.41500000000000004,-6.68
31-DEC-2022,44559.5,83.5,6.5,-1.53,-6.8100000000000005
31-DEC-2022,44559.5,84.0,6.5,-3.09,-6.495
31-DEC-2022,44559.5,84.5,6.5,-3.73,-6.795
31-DEC-2022,44559.5,85.0,6.5,-3.46,-6.4399999999999995
31-DEC-2022,44559.5,85.5,6.5,-3.355,-6.029999999999999
31-DEC-2022,44559.5,86.0,6.5,-3.3449999999999998,-5.845000000000001
31-DEC-2022,44559.5,86.5,6.5,-3.215,-5.9350000000000005
31-DEC-2022,44559.5,87.0,6.5,-2.955,-6.335
31-DEC-2022,44559.5,87.5,6.5,-3.05,-5.975
31-DEC-2022,44559.5,88.0,6.5,-3.3049999999999997,-5.824999999999999
31-DEC-2022,44559.5,88.5,6.5,-2.925,-5.779999999999999
31-DEC-2022,44559.5,89.0,6.5,-2.77,-5.78
31-DEC-2022,44559.5,68.0,6.75,-5.11,-2.07
31-DEC-2022,44559.5,68.5,6.75,-5.115,-1.94
31-DEC-2022,44559.5,69.0,6.75,-4.785,-2.56
31-DEC-2022,44559.5,69.5,6.75,-4.265000000000001,-3.01
31-DEC-2022,44559.5,70.0,6.75,-4.355,-1.37
31-DEC-2022,44559.5,70.5,6.75,-4.185,-1.7049999999999998
31-DEC-2022,44559.5,71.0,6.75,-3.9299999999999997,-2.71
31-DEC-2022,44559.5,71.5,6.75,-3.8200000000000003,-2.755
31-DEC-2022,44559.5,72.0,6.75,-4.175,-2.7
31-DEC-2022,44559.5,72.5,6.75,-4.2,-2.225
31-DEC-2022,44559.5,73.0,6.75,-4.655,-1.72
31-DEC-2022,44559.5,73.5,6.75,-4.65,-1.38
31-DEC-2022,44559.5,74.0,6.75,-4.665,-1.8399999999999999
31-DEC-2022,44559.5,74.5,6.75,-4.77,-2.21
31-DEC-2022,44559.5,75.0,6.75,-4.970000000000001,-2.455
31-DEC-2022,44559.5,75.5,6.75,-5.285,-3.35
31-DEC-2022,44559.5,76.0,6.75,-5.74,-3.685
31-DEC-2022,44559.5,76.5,6.75,-6.3100000000000005,-4.1
31-DEC-2022,44559.5,77.0,6.75,-5.625,-5.3
31-DEC-2022,44559.5,77.5,6.75,-4.705,-4.875
31-DEC-2022,44559.5,78.0,6.75,-4.15,-4.64
31-DEC-2022,44559.5,78.5,6.75,-4.71,-5.875
31-DEC-2022,44559.5,79.0,6.75,-2.8899999999999997,-6.0600000000000005
31-DEC-2022,44559.5,79.5,6.75,-1.75,-5.3100000000000005
31-DEC-2022,44559.5,80.0,6.75,-1e+34,-1e+34
31-DEC-2022,44559.5,80.5,6.75,-1e+34,-1e+34
31-DEC-2022,44559.5,81.0,6.75,-1e+34,-1e+34
31-DEC-2022,44559.5,81.5,6.75,-1e+34,-1e+34
31-DEC-2022,44559.5,82.0,6.75,-0.485,-5.84
31-DEC-2022,44559.5,82.5,6.75,-0.935,-5.725
31-DEC-2022,44559.5,83.0,6.75,0.33999999999999997,-6.4
31-DEC-2022,44559.5,83.5,6.75,-1.44,-6.484999999999999
31-DEC-2022,44559.5,84.0,6.75,-3.4699999999999998,-6.484999999999999
31-DEC-2022,44559.5,84.5,6.75,-3.915,-6.415
31-DEC-2022,44559.5,85.0,6.75,-3.45,-6.1850000000000005
31-DEC-2022,44559.5,85.5,6.75,-3.335,-6.08
31-DEC-2022,44559.5,86.0,6.75,-3.2649999999999997,-6.105
31-DEC-2022,44559.5,86.5,6.75,-3.3150000000000004,-6.05
31-DEC-2022,44559.5,87.0,6.75,-3.045,-5.945
31-DEC-2022,44559.5,87.5,6.75,-2.83,-5.835000000000001
31-DEC-2022,44559.5,88.0,6.75,-3.295,-5.65
31-DEC-2022,44559.5,88.5,6.75,-3.2649999999999997,-5.84
31-DEC-2022,44559.5,89.0,6.75,-3.0,-5.99
31-DEC-2022,44559.5,68.0,7.0,-4.74,-2.82
31-DEC-2022,44559.5,68.5,7.0,-4.72,-2.23
31-DEC-2022,44559.5,69.0,7.0,-4.734999999999999,-2.4850000000000003
31-DEC-2022,44559.5,69.5,7.0,-4.23,-2.92
31-DEC-2022,44559.5,70.0,7.0,-4.119999999999999,-1.035
31-DEC-2022,44559.5,70.5,7.0,-3.98,-1.4649999999999999
31-DEC-2022,44559.5,71.0,7.0,-3.865,-2.225
31-DEC-2022,44559.5,71.5,7.0,-3.465,-2.215
31-DEC-2022,44559.5,72.0,7.0,-3.705,-2.495
31-DEC-2022,44559.5,72.5,7.0,-3.545,-2.44
31-DEC-2022,44559.5,73.0,7.0,-4.01,-1.815
31-DEC-2022,44559.5,73.5,7.0,-4.005,-1.83
31-DEC-2022,44559.5,74.0,7.0,-4.355,-2.11
31-DEC-2022,44559.5,74.5,7.0,-4.545,-2.205
31-DEC-2022,44559.5,75.0,7.0,-4.375,-2.11
31-DEC-2022,44559.5,75.5,7.0,-4.695,-2.145
31-DEC-2022,44559.5,76.0,7.0,-5.355,-3.025
31-DEC-2022,44559.5,76.5,7.0,-6.555,-4.245
31-DEC-2022,44559.5,77.0,7.0,-5.69,-4.785
31-DEC-2022,44559.5,77.5,7.0,-4.52,-4.805
31-DEC-2022,44559.5,78.0,7.0,-4.125,-4.395
31-DEC-2022,44559.5,78.5,7.0,-4.13,-6.050000000000001
31-DEC-2022,44559.5,79.0,7.0,-2.9850000000000003,-6.165
31-DEC-2022,44559.5,79.5,7.0,-1.29,-6.525
31-DEC-2022,44559.5,80.0,7.0,-1e+34,-1e+34
31-DEC-2022,44559.5,80.5,7.0,-1e+34,-1e+34
31-DEC-2022,44559.5,81.0,7.0,-1e+34,-1e+34
31-DEC-2022,44559.5,81.5,7.0,-1e+34,-1e+34
31-DEC-2022,44559.5,82.0,7.0,0.28500000000000003,-5.835
31-DEC-2022,44559.5,82.5,7.0,-0.8,-5.845
31-DEC-2022,44559.5,83.0,7.0,-0.03,-5.995
31-DEC-2022,44559.5,83.5,7.0,-1.49,-6.07
31-DEC-2022,44559.5,84.0,7.0,-4.04,-6.335
31-DEC-2022,44559.5,84.5,7.0,-4.145,-6.055
31-DEC-2022,44559.5,85.0,7.0,-3.635,-6.0
31-DEC-2022,44559.5,85.5,7.0,-3.33,-6.18
31-DEC-2022,44559.5,86.0,7.0,-3.25,-6.045
31-DEC-2022,44559.5,86.5,7.0,-3.49,-5.725
31-DEC-2022,44559.5,87.0,7.0,-3.295,-5.5
31-DEC-2022,44559.5,87.5,7.0,-3.0700000000000003,-5.43
31-DEC-2022,44559.5,88.0,7.0,-3.315,-5.755000000000001
31-DEC-2022,44559.5,88.5,7.0,-3.4,-6.16
31-DEC-2022,44559.5,89.0,7.0,-3.16,-6.21
31-DEC-2022,44559.5,68.0,7.25,-4.72,-3.17
31-DEC-2022,44559.5,68.5,7.25,-4.77,-2.2399999999999998
31-DEC-2022,44559.5,69.0,7.25,-4.585,-2.79
31-DEC-2022,44559.5,69.5,7.25,-4.01,-3.46
31-DEC-2022,44559.5,70.0,7.25,-3.92,-1.265
31-DEC-2022,44559.5,70.5,7.25,-3.7,-1.06
31-DEC-2022,44559.5,71.0,7.25,-3.6950000000000003,-2.15
31-DEC-2022,44559.5,71.5,7.25,-3.04,-2.1950000000000003
31-DEC-2022,44559.5,72.0,7.25,-3.24,-2.38
31-DEC-2022,44559.5,72.5,7.25,-3.215,-2.3449999999999998
31-DEC-2022,44559.5,73.0,7.25,-3.3899999999999997,-2.035
31-DEC-2022,44559.5,73.5,7.25,-3.5149999999999997,-2.36
31-DEC-2022,44559.5,74.0,7.25,-4.119999999999999,-1.98
31-DEC-2022,44559.5,74.5,7.25,-4.225,-2.1500000000000004
31-DEC-2022,44559.5,75.0,7.25,-3.69,-1.855
31-DEC-2022,44559.5,75.5,7.25,-3.425,-1.0050000000000001
31-DEC-2022,44559.5,76.0,7.25,-4.43,-1.7000000000000002
31-DEC-2022,44559.5,76.5,7.25,-6.195,-3.68
31-DEC-2022,44559.5,77.0,7.25,-5.965,-3.91
31-DEC-2022,44559.5,77.5,7.25,-4.46,-4.609999999999999
31-DEC-2022,44559.5,78.0,7.25,-4.21,-5.01
31-DEC-2022,44559.5,78.5,7.25,-3.7350000000000003,-5.645
31-DEC-2022,44559.5,79.0,7.25,-3.14,-6.305
31-DEC-2022,44559.5,79.5,7.25,-1.3450000000000002,-6.92
31-DEC-2022,44559.5,80.0,7.25,-1e+34,-1e+34
31-DEC-2022,44559.5,80.5,7.25,-1e+34,-1e+34
31-DEC-2022,44559.5,81.0,7.25,-1e+34,-1e+34
31-DEC-2022,44559.5,81.5,7.25,-1e+34,-1e+34
31-DEC-2022,44559.5,82.0,7.25,-0.675,-4.195
31-DEC-2022,44559.5,82.5,7.25,-1.565,-5.390000000000001
31-DEC-2022,44559.5,83.0,7.25,-0.355,-5.39
31-DEC-2022,44559.5,83.5,7.25,-1.53,-5.885
31-DEC-2022,44559.5,84.0,7.25,-4.1899999999999995,-6.23
31-DEC-2022,44559.5,84.5,7.25,-3.87,-5.875
31-DEC-2022,44559.5,85.0,7.25,-3.81,-5.665
31-DEC-2022,44559.5,85.5,7.25,-3.64,-5.824999999999999
31-DEC-2022,44559.5,86.0,7.25,-3.3049999999999997,-5.605
31-DEC-2022,44559.5,86.5,7.25,-3.6,-5.225
31-DEC-2022,44559.5,87.0,7.25,-3.55,-5.279999999999999
31-DEC-2022,44559.5,87.5,7.25,-3.34,-5.550000000000001
31-DEC-2022,44559.5,88.0,7.25,-3.3049999999999997,-6.16
31-DEC-2022,44559.5,88.5,7.25,-3.42,-6.48
31-DEC-2022,44559.5,89.0,7.25,-3.27,-6.27
31-DEC-2022,44559.5,68.0,7.5,-5.01,-2.9
31-DEC-2022,44559.5,68.5,7.5,-4.77,-2.295
31-DEC-2022,44559.5,69.0,7.5,-4.58,-2.66
31-DEC-2022,44559.5,69.5,7.5,-3.795,-3.54
31-DEC-2022,44559.5,70.0,7.5,-4.01,-1.34
31-DEC-2022,44559.5,70.5,7.5,-3.67,-0.47
31-DEC-2022,44559.5,71.0,7.5,-3.675,-1.8699999999999999
31-DEC-2022,44559.5,71.5,7.5,-2.88,-1.6949999999999998
31-DEC-2022,44559.5,72.0,7.5,-3.1,-1.77
31-DEC-2022,44559.5,72.5,7.5,-3.0,-2.125
31-DEC-2022,44559.5,73.0,7.5,-3.04,-2.265
31-DEC-2022,44559.5,73.5,7.5,-2.66,-3.205
31-DEC-2022,44559.5,74.0,7.5,-3.34,-2.51
31-DEC-2022,44559.5,74.5,7.5,-3.5599999999999996,-2.4699999999999998
31-DEC-2022,44559.5,75.0,7.5,-3.33,-1.545
31-DEC-2022,44559.5,75.5,7.5,-2.185,-0.51
31-DEC-2022,44559.5,76.0,7.5,-2.65,-0.395
31-DEC-2022,44559.5,76.5,7.5,-4.85,-2.0149999999999997
31-DEC-2022,44559.5,77.0,7.5,-6.135,-3.17
31-DEC-2022,44559.5,77.5,7.5,-4.76,-5.4
31-DEC-2022,44559.5,78.0,7.5,-3.96,-5.5649999999999995
31-DEC-2022,44559.5,78.5,7.5,-3.085,-6.074999999999999
31-DEC-2022,44559.5,79.0,7.5,-2.4299999999999997,-6.57
31-DEC-2022,44559.5,79.5,7.5,-1.2650000000000001,-7.595000000000001
31-DEC-2022,44559.5,80.0,7.5,-1e+34,-1e+34
31-DEC-2022,44559.5,80.5,7.5,-1e+34,-1e+34
31-DEC-2022,44559.5,81.0,7.5,-1e+34,-1e+34
31-DEC-2022,44559.5,81.5,7.5,-1e+34,-1e+34
31-DEC-2022,44559.5,82.0,7.5,-2.01,-4.11
31-DEC-2022,44559.5,82.5,7.5,-1.9100000000000001,-4.895
31-DEC-2022,44559.5,83.0,7.5,-0.935,-4.63
31-DEC-2022,44559.5,83.5,7.5,-1.5350000000000001,-5.705
31-DEC-2022,44559.5,84.0,7.5,-3.855,-6.045
31-DEC-2022,44559.5,84.5,7.5,-3.655,-5.675
31-DEC-2022,44559.5,85.0,7.5,-3.99,-5.285
31-DEC-2022,44559.5,85.5,7.5,-4.0200000000000005,-5.125
31-DEC-2022,44559.5,86.0,7.5,-3.5250000000000004,-5.16
31-DEC-2022,44559.5,86.5,7.5,-3.57,-5.15
31-DEC-2022,44559.5,87.0,7.5,-3.6,-5.525
31-DEC-2022,44559.5,87.5,7.5,-3.375,-6.07
31-DEC-2022,44559.5,88.0,7.5,-3.3049999999999997,-6.43
31-DEC-2022,44559.5,88.5,7.5,-3.45,-6.395
31-DEC-2022,44559.5,89.0,7.5,-3.22,-6.15
31-DEC-2022,44559.5,68.0,7.75,-4.74,-2.33
31-DEC-2022,44559.5,68.5,7.75,-4.625,-2.135
31-DEC-2022,44559.5,69.0,7.75,-4.465,-2.8150000000000004
31-DEC-2022,44559.5,69.5,7.75,-3.21,-4.09
31-DEC-2022,44559.5,70.0,7.75,-3.58,-2.715
31-DEC-2022,44559.5,70.5,7.75,-3.8200000000000003,-1.81
31-DEC-2022,44559.5,71.0,7.75,-3.6399999999999997,-2.41
31-DEC-2022,44559.5,71.5,7.75,-2.77,-1.5350000000000001
31-DEC-2022,44559.5,72.0,7.75,-2.58,-1.4100000000000001
31-DEC-2022,44559.5,72.5,7.75,-2.515,-2.265
31-DEC-2022,44559.5,73.0,7.75,-3.04,-2.4450000000000003
31-DEC-2022,44559.5,73.5,7.75,-3.02,-2.745
31-DEC-2022,44559.5,74.0,7.75,-2.755,-2.895
31-DEC-2022,44559.5,74.5,7.75,-3.0700000000000003,-2.295
31-DEC-2022,44559.5,75.0,7.75,-2.9050000000000002,-1.7999999999999998
31-DEC-2022,44559.5,75.5,7.75,-1.4,-0.78
31-DEC-2022,44559.5,76.0,7.75,-1.395,0.35000000000000003
31-DEC-2022,44559.5,76.5,7.75,-2.635,0.27
31-DEC-2022,44559.5,77.0,7.75,-5.015000000000001,-2.085
31-DEC-2022,44559.5,77.5,7.75,-5.029999999999999,-5.5649999999999995
31-DEC-2022,44559.5,78.0,7.75,-3.73,-6.68
31-DEC-2022,44559.5,78.5,7.75,-2.815,-6.265000000000001
31-DEC-2022,44559.5,79.0,7.75,-1.725,-6.84
31-DEC-2022,44559.5,79.5,7.75,-1.41,-7.279999999999999
31-DEC-2022,44559.5,80.0,7.75,-1e+34,-1e+34
31-DEC-2022,44559.5,80.5,7.75,-1e+34,-1e+34
31-DEC-2022,44559.5,81.0,7.75,-1e+34,-1e+34
31-DEC-2022,44559.5,81.5,7.75,-5e+33,-5e+33
31-DEC-2022,44559.5,82.0,7.75,-1.9449999999999998,-3.675
31-DEC-2022,44559.5,82.5,7.75,-1.8,-4.605
31-DEC-2022,44559.5,83.0,7.75,-1.4649999999999999,-4.86
31-DEC-2022,44559.5,83.5,7.75,-1.295,-6.0
31-DEC-2022,44559.5,84.0,7.75,-3.8200000000000003,-5.27
31-DEC-2022,44559.5,84.5,7.75,-3.9699999999999998,-5.165
31-DEC-2022,44559.5,85.0,7.75,-4.18,-5.225
31-DEC-2022,44559.5,85.5,7.75,-3.9850000000000003,-5.02
31-DEC-2022,44559.5,86.0,7.75,-3.575,-5.12
31-DEC-2022,44559.5,86.5,7.75,-3.5250000000000004,-5.355
31-DEC-2022,44559.5,87.0,7.75,-3.51,-5.925
31-DEC-2022,44559.5,87.5,7.75,-3.375,-6.3100000000000005
31-DEC-2022,44559.5,88.0,7.75,-3.515,-6.305
31-DEC-2022,44559.5,88.5,7.75,-3.34,-6.13
31-DEC-2022,44559.5,89.0,7.75,-3.11,-6.01
31-DEC-2022,44559.5,68.0,8.0,-4.86,-1.52
31-DEC-2022,44559.5,68.5,8.0,-4.63,-1.295
31-DEC-2022,44559.5,69.0,8.0,-4.15,-2.28
31-DEC-2022,44559.5,69.5,8.0,-2.885,-3.485
31-DEC-2022,44559.5,70.0,8.0,-3.19,-2.7199999999999998
31-DEC-2022,44559.5,70.5,8.0,-3.805,-2.765
31-DEC-2022,44559.5,71.0,8.0,-3.535,-2.435
31-DEC-2022,44559.5,71.5,8.0,-3.015,-1.24
31-DEC-2022,44559.5,72.0,8.0,-2.89,-1.1600000000000001
31-DEC-2022,44559.5,72.5,8.0,-2.79,-1.755
31-DEC-2022,44559.5,73.0,8.0,-2.925,-2.13
31-DEC-2022,44559.5,73.5,8.0,-3.0549999999999997,-2.0700000000000003
31-DEC-2022,44559.5,74.0,8.0,-2.6449999999999996,-2.3
31-DEC-2022,44559.5,74.5,8.0,-2.8049999999999997,-2.275
31-DEC-2022,44559.5,75.0,8.0,-2.755,-1.9249999999999998
31-DEC-2022,44559.5,75.5,8.0,-1.8,-1.55
31-DEC-2022,44559.5,76.0,8.0,-0.99,-0.7849999999999999
31-DEC-2022,44559.5,76.5,8.0,-1.065,0.93
31-DEC-2022,44559.5,77.0,8.0,-3.005,0.12
31-DEC-2022,44559.5,77.5,8.0,-5.15,-3.59
31-DEC-2022,44559.5,78.0,8.0,-4.515000000000001,-5.305
31-DEC-2022,44559.5,78.5,8.0,-1.77,-6.640000000000001
31-DEC-2022,44559.5,79.0,8.0,-1.365,-6.995
31-DEC-2022,44559.5,79.5,8.0,-1.9449999999999998,-7.155
31-DEC-2022,44559.5,80.0,8.0,-1e+34,-1e+34
31-DEC-2022,44559.5,80.5,8.0,-1e+34,-1e+34
31-DEC-2022,44559.5,81.0,8.0,-1e+34,-1e+34
31-DEC-2022,44559.5,81.5,8.0,-5e+33,-5e+33
31-DEC-2022,44559.5,82.0,8.0,-1.7349999999999999,-4.515000000000001
31-DEC-2022,44559.5,82.5,8.0,-2.135,-4.785
31-DEC-2022,44559.5,83.0,8.0,-1.84,-4.970000000000001
31-DEC-2022,44559.5,83.5,8.0,-1.3900000000000001,-5.78
31-DEC-2022,44559.5,84.0,8.0,-3.75,-4.8149999999999995
31-DEC-2022,44559.5,84.5,8.0,-3.285,-5.41
31-DEC-2022,44559.5,85.0,8.0,-3.84,-5.25
31-DEC-2022,44559.5,85.5,8.0,-4.1,-4.6
31-DEC-2022,44559.5,86.0,8.0,-3.73,-5.02
31-DEC-2022,44559.5,86.5,8.0,-3.6100000000000003,-5.445
31-DEC-2022,44559.5,87.0,8.0,-3.5599999999999996,-5.68
31-DEC-2022,44559.5,87.5,8.0,-3.48,-5.78
31-DEC-2022,44559.5,88.0,8.0,-3.635,-5.725
31-DEC-2022,44559.5,88.5,8.0,-3.4000000000000004,-5.74
31-DEC-2022,44559.5,89.0,8.0,-3.27,-5.61
31-DEC-2022,44559.5,68.0,8.25,-4.36,-2.77
31-DEC-2022,44559.5,68.5,8.25,-4.32,-1.675
31-DEC-2022,44559.5,69.0,8.25,-3.895,-1.6400000000000001
31-DEC-2022,44559.5,69.5,8.25,-2.355,-3.2199999999999998
31-DEC-2022,44559.5,70.0,8.25,-2.8449999999999998,-2.725
31-DEC-2022,44559.5,70.5,8.25,-3.59,-2.9699999999999998
31-DEC-2022,44559.5,71.0,8.25,-3.465,-2.48
31-DEC-2022,44559.5,71.5,8.25,-2.99,-1.635
31-DEC-2022,44559.5,72.0,8.25,-3.255,-1.5350000000000001
31-DEC-2022,44559.5,72.5,8.25,-2.76,-2.0
31-DEC-2022,44559.5,73.0,8.25,-2.45,-1.61
31-DEC-2022,44559.5,73.5,8.25,-2.755,-1.815
31-DEC-2022,44559.5,74.0,8.25,-2.12,-2.7199999999999998
31-DEC-2022,44559.5,74.5,8.25,-2.0949999999999998,-2.6550000000000002
31-DEC-2022,44559.5,75.0,8.25,-2.12,-1.96
31-DEC-2022,44559.5,75.5,8.25,-1.475,-2.48
31-DEC-2022,44559.5,76.0,8.25,-1.5550000000000002,-2.41
31-DEC-2022,44559.5,76.5,8.25,-1.545,0.05499999999999999
31-DEC-2022,44559.5,77.0,8.25,-5e+33,-5e+33
31-DEC-2022,44559.5,77.5,8.25,-1e+34,-1e+34
31-DEC-2022,44559.5,78.0,8.25,-5e+33,-5e+33
31-DEC-2022,44559.5,78.5,8.25,-0.7250000000000001,-7.045
31-DEC-2022,44559.5,79.0,8.25,0.84,-7.74
31-DEC-2022,44559.5,79.5,8.25,-1.86,-5.75
31-DEC-2022,44559.5,80.0,8.25,-1e+34,-1e+34
31-DEC-2022,44559.5,80.5,8.25,-1e+34,-1e+34
31-DEC-2022,44559.5,81.0,8.25,-1e+34,-1e+34
31-DEC-2022,44559.5,81.5,8.25,-2.115,-3.7249999999999996
31-DEC-2022,44559.5,82.0,8.25,-1.7349999999999999,-4.345000000000001
31-DEC-2022,44559.5,82.5,8.25,-1.9499999999999997,-4.955
31-DEC-2022,44559.5,83.0,8.25,-1.67,-4.9
31-DEC-2022,44559.5,83.5,8.25,-1.03,-5.615
31-DEC-2022,44559.5,84.0,8.25,-3.12,-5.455
31-DEC-2022,44559.5,84.5,8.25,-3.49,-5.485
31-DEC-2022,44559.5,85.0,8.25,-3.7199999999999998,-5.18
31-DEC-2022,44559.5,85.5,8.25,-4.09,-4.5
31-DEC-2022,44559.5,86.0,8.25,-3.8200000000000003,-4.865
31-DEC-2022,44559.5,86.5,8.25,-3.665,-5.220000000000001
31-DEC-2022,44559.5,87.0,8.25,-3.785,-4.78
31-DEC-2022,44559.5,87.5,8.25,-3.71,-4.92
31-DEC-2022,44559.5,88.0,8.25,-3.75,-5.225
31-DEC-2022,44559.5,88.5,8.25,-3.67,-5.32
31-DEC-2022,44559.5,89.0,8.25,-3.5,-5.27
31-DEC-2022,44559.5,68.0,8.5,-3.53,-4.73
31-DEC-2022,44559.5,68.5,8.5,-3.3499999999999996,-3.91
31-DEC-2022,44559.5,69.0,8.5,-3.575,-2.27
31-DEC-2022,44559.5,69.5,8.5,-2.715,-2.9349999999999996
31-DEC-2022,44559.5,70.0,8.5,-2.6500000000000004,-2.745
31-DEC-2022,44559.5,70.5,8.5,-3.54,-2.605
31-DEC-2022,44559.5,71.0,8.5,-3.29,-2.8
31-DEC-2022,44559.5,71.5,8.5,-2.745,-2.12
31-DEC-2022,44559.5,72.0,8.5,-3.215,-2.05
31-DEC-2022,44559.5,72.5,8.5,-2.375,-2.2350000000000003
31-DEC-2022,44559.5,73.0,8.5,-1.75,-1.605
31-DEC-2022,44559.5,73.5,8.5,-2.295,-1.625
31-DEC-2022,44559.5,74.0,8.5,-1.9700000000000002,-2.75
31-DEC-2022,44559.5,74.5,8.5,-1.345,-2.46
31-DEC-2022,44559.5,75.0,8.5,-1.7650000000000001,-2.385
31-DEC-2022,44559.5,75.5,8.5,-1.685,-2.3049999999999997
31-DEC-2022,44559.5,76.0,8.5,-2.145,-2.855
31-DEC-2022,44559.5,76.5,8.5,-2.245,-1.8
31-DEC-2022,44559.5,77.0,8.5,-1e+34,-1e+34
31-DEC-2022,44559.5,77.5,8.5,-1e+34,-1e+34
31-DEC-2022,44559.5,78.0,8.5,-5e+33,-5e+33
31-DEC-2022,44559.5,78.5,8.5,-0.07500000000000001,-5.685
31-DEC-2022,44559.5,79.0,8.5,3.175,-8.07
31-DEC-2022,44559.5,79.5,8.5,0.07500000000000001,-7.620000000000001
31-DEC-2022,44559.5,80.0,8.5,-5e+33,-5e+33
31-DEC-2022,44559.5,80.5,8.5,-1e+34,-1e+34
31-DEC-2022,44559.5,81.0,8.5,-1e+34,-1e+34
31-DEC-2022,44559.5,81.5,8.5,-2.11,-3.2750000000000004
31-DEC-2022,44559.5,82.0,8.5,-1.895,-4.325
31-DEC-2022,44559.5,82.5,8.5,-1.795,-4.915
31-DEC-2022,44559.5,83.0,8.5,-2.32,-4.984999999999999
31-DEC-2022,44559.5,83.5,8.5,-1.585,-4.9399999999999995
31-DEC-2022,44559.5,84.0,8.5,-3.435,-5.3
31-DEC-2022,44559.5,84.5,8.5,-3.2199999999999998,-5.615
31-DEC-2022,44559.5,85.0,8.5,-3.63,-5.125
31-DEC-2022,44559.5,85.5,8.5,-3.56,-5.199999999999999
31-DEC-2022,44559.5,86.0,8.5,-3.94,-4.66
31-DEC-2022,44559.5,86.5,8.5,-3.7,-4.785
31-DEC-2022,44559.5,87.0,8.5,-3.8,-4.19
31-DEC-2022,44559.5,87.5,8.5,-4.125,-3.885
31-DEC-2022,44559.5,88.0,8.5,-3.9699999999999998,-4.68
