DATETIME,TIME,LON,LAT,ZON,MER
31-DEC-2022,44559.5,73.5,8.75,-0.119038,0.128495
31-DEC-2022,44559.5,74.0,8.75,-0.071322,0.146733
31-DEC-2022,44559.5,74.5,8.75,-0.0185089,0.146438
31-DEC-2022,44559.5,75.0,8.75,0.0265787,0.00434395
31-DEC-2022,44559.5,75.5,8.75,0.102331,-0.114968
31-DEC-2022,44559.5,76.0,8.75,0.0374008,0.0306075
31-DEC-2022,44559.5,76.5,8.75,-0.00649215,0.0458043
31-DEC-2022,44559.5,77.0,8.75,-1e+34,-1e+34
31-DEC-2022,44559.5,77.5,8.75,-1e+34,-1e+34
31-DEC-2022,44559.5,78.0,8.75,-1e+34,-1e+34
31-DEC-2022,44559.5,78.5,8.75,-0.176668,-0.188607
31-DEC-2022,44559.5,79.0,8.75,-0.467066,-0.718853
31-DEC-2022,44559.5,79.5,8.75,-0.399853,-0.545258
31-DEC-2022,44559.5,80.0,8.75,-1e+34,-1e+34
31-DEC-2022,44559.5,80.5,8.75,-1e+34,-1e+34
31-DEC-2022,44559.5,81.0,8.75,-1e+34,-1e+34
31-DEC-2022,44559.5,81.5,8.75,-0.0307502,-0.12154
31-DEC-2022,44559.5,82.0,8.75,0.0971361,-0.0698206
31-DEC-2022,44559.5,82.5,8.75,0.0842857,-0.0123281
31-DEC-2022,44559.5,83.0,8.75,0.0914664,0.0208552
31-DEC-2022,44559.5,83.5,8.75,0.068636,0.129884
31-DEC-2022,44559.5,84.0,8.75,0.0597819,0.197592
31-DEC-2022,44559.5,84.5,8.75,0.114537,0.220107
31-DEC-2022,44559.5,85.0,8.75,0.206025,0.21571
31-DEC-2022,44559.5,85.5,8.75,0.257212,0.189561
31-DEC-2022,44559.5,86.0,8.75,0.239673,0.088759
31-DEC-2022,44559.5,86.5,8.75,0.161767,-0.0304685
31-DEC-2022,44559.5,87.0,8.75,0.0594009,-0.0919774
31-DEC-2022,44559.5,87.5,8.75,-0.0250644,-0.0710002
31-DEC-2022,44559.5,88.0,8.75,-0.0904804,-0.0359081
31-DEC-2022,44559.5,88.5,8.75,-0.21916,0.0748875
31-DEC-2022,44559.5,89.0,8.75,-0.308075,0.202238
31-DEC-2022,44559.5,68.0,9.0,0.213976,-0.0366914
31-DEC-2022,44559.5,68.5,9.0,0.151739,-0.0490118
31-DEC-2022,44559.5,69.0,9.0,0.0823716,-0.0207754
31-DEC-2022,44559.5,69.5,9.0,0.0958817,0.135335
31-DEC-2022,44559.5,70.0,9.0,0.160101,0.352345
31-DEC-2022,44559.5,70.5,9.0,0.158402,0.426974
31-DEC-2022,44559.5,71.0,9.0,0.124814,0.537544
31-DEC-2022,44559.5,71.5,9.0,0.117174,0.730255
31-DEC-2022,44559.5,72.0,9.0,0.0753394,0.529277
31-DEC-2022,44559.5,72.5,9.0,0.0449121,0.351283
31-DEC-2022,44559.5,73.0,9.0,0.102194,0.243977
31-DEC-2022,44559.5,73.5,9.0,0.177575,0.203938
31-DEC-2022,44559.5,74.0,9.0,0.229508,0.199033
31-DEC-2022,44559.5,74.5,9.0,0.250737,0.150736
31-DEC-2022,44559.5,75.0,9.0,0.252102,0.0260298
31-DEC-2022,44559.5,75.5,9.0,0.232465,-0.0708599
31-DEC-2022,44559.5,76.0,9.0,0.135872,0.105374
31-DEC-2022,44559.5,76.5,9.0,-1e+34,-1e+34
31-DEC-2022,44559.5,77.0,9.0,-1e+34,-1e+34
31-DEC-2022,44559.5,77.5,9.0,-1e+34,-1e+34
31-DEC-2022,44559.5,78.0,9.0,-1e+34,-1e+34
31-DEC-2022,44559.5,78.5,9.0,-1e+34,-1e+34
31-DEC-2022,44559.5,79.0,9.0,-0.345343,-0.573272
31-DEC-2022,44559.5,79.5,9.0,-0.469463,-0.755242
31-DEC-2022,44559.5,80.0,9.0,-1e+34,-1e+34
31-DEC-2022,44559.5,80.5,9.0,-1e+34,-1e+34
31-DEC-2022,44559.5,81.0,9.0,-1e+34,-1e+34
31-DEC-2022,44559.5,81.5,9.0,0.0692283,-0.168339
31-DEC-2022,44559.5,82.0,9.0,0.0740381,-0.0226522
31-DEC-2022,44559.5,82.5,9.0,0.0839047,0.0342938
31-DEC-2022,44559.5,83.0,9.0,0.0732358,0.0662801
31-DEC-2022,44559.5,83.5,9.0,0.029665,0.14484
31-DEC-2022,44559.5,84.0,9.0,0.0295681,0.25439
31-DEC-2022,44559.5,84.5,9.0,0.0563603,0.242765
31-DEC-2022,44559.5,85.0,9.0,0.136622,0.240698
31-DEC-2022,44559.5,85.5,9.0,0.200399,0.209964
31-DEC-2022,44559.5,86.0,9.0,0.190587,0.140026
31-DEC-2022,44559.5,86.5,9.0,0.121969,0.0709686
31-DEC-2022,44559.5,87.0,9.0,0.0484178,0.0214892
31-DEC-2022,44559.5,87.5,9.0,-0.0144572,0.0157057
31-DEC-2022,44559.5,88.0,9.0,-0.0781647,0.0229434
31-DEC-2022,44559.5,88.5,9.0,-0.174665,0.110683
31-DEC-2022,44559.5,89.0,9.0,-0.270209,0.233443
31-DEC-2022,44559.5,68.0,9.25,0.247632,-0.0310581
31-DEC-2022,44559.5,68.5,9.25,0.184042,-0.025705
31-DEC-2022,44559.5,69.0,9.25,0.0897211,0.00214476
31-DEC-2022,44559.5,69.5,9.25,0.0633714,0.127894
31-DEC-2022,44559.5,70.0,9.25,0.101497,0.339314
31-DEC-2022,44559.5,70.5,9.25,0.0942777,0.448543
31-DEC-2022,44559.5,71.0,9.25,0.0753298,0.490873
31-DEC-2022,44559.5,71.5,9.25,0.100275,0.676473
31-DEC-2022,44559.5,72.0,9.25,0.153096,0.562323
31-DEC-2022,44559.5,72.5,9.25,0.24251,0.352625
31-DEC-2022,44559.5,73.0,9.25,0.401177,0.250432
31-DEC-2022,44559.5,73.5,9.25,0.506193,0.25961
31-DEC-2022,44559.5,74.0,9.25,0.568753,0.265477
31-DEC-2022,44559.5,74.5,9.25,0.545955,0.198458
31-DEC-2022,44559.5,75.0,9.25,0.499733,0.0698261
31-DEC-2022,44559.5,75.5,9.25,0.366952,0.00340846
31-DEC-2022,44559.5,76.0,9.25,0.214093,0.130216
31-DEC-2022,44559.5,76.5,9.25,-1e+34,-1e+34
31-DEC-2022,44559.5,77.0,9.25,-1e+34,-1e+34
31-DEC-2022,44559.5,77.5,9.25,-1e+34,-1e+34
31-DEC-2022,44559.5,78.0,9.25,-1e+34,-1e+34
31-DEC-2022,44559.5,78.5,9.25,-1e+34,-1e+34
31-DEC-2022,44559.5,79.0,9.25,-0.194231,-0.345803
31-DEC-2022,44559.5,79.5,9.25,-0.540434,-0.681398
31-DEC-2022,44559.5,80.0,9.25,-0.328293,-0.341918
31-DEC-2022,44559.5,80.5,9.25,0.0580432,0.0524857
31-DEC-2022,44559.5,81.0,9.25,0.0621113,-0.0246733
31-DEC-2022,44559.5,81.5,9.25,0.077573,-0.122628
31-DEC-2022,44559.5,82.0,9.25,0.00389571,-0.0304645
31-DEC-2022,44559.5,82.5,9.25,0.0539496,0.0590939
31-DEC-2022,44559.5,83.0,9.25,0.0287138,0.130565
31-DEC-2022,44559.5,83.5,9.25,0.0489027,0.186295
31-DEC-2022,44559.5,84.0,9.25,0.0126177,0.263962
31-DEC-2022,44559.5,84.5,9.25,0.0421785,0.30154
31-DEC-2022,44559.5,85.0,9.25,0.100129,0.288981
31-DEC-2022,44559.5,85.5,9.25,0.160057,0.262576
31-DEC-2022,44559.5,86.0,9.25,0.164891,0.215349
31-DEC-2022,44559.5,86.5,9.25,0.110082,0.163457
31-DEC-2022,44559.5,87.0,9.25,0.0396591,0.107664
31-DEC-2022,44559.5,87.5,9.25,-0.00984666,0.074707
31-DEC-2022,44559.5,88.0,9.25,-0.070356,0.0637059
31-DEC-2022,44559.5,88.5,9.25,-0.155526,0.11881
31-DEC-2022,44559.5,89.0,9.25,-0.220919,0.241283
31-DEC-2022,44559.5,68.0,9.5,0.305613,-0.0383636
31-DEC-2022,44559.5,68.5,9.5,0.229646,-0.0138493
31-DEC-2022,44559.5,69.0,9.5,0.106073,0.0583087
31-DEC-2022,44559.5,69.5,9.5,0.0461845,0.1574
31-DEC-2022,44559.5,70.0,9.5,0.0382415,0.335793
31-DEC-2022,44559.5,70.5,9.5,0.0187448,0.458796
31-DEC-2022,44559.5,71.0,9.5,-0.00598675,0.465077
31-DEC-2022,44559.5,71.5,9.5,0.0261479,0.587612
31-DEC-2022,44559.5,72.0,9.5,0.198658,0.501758
31-DEC-2022,44559.5,72.5,9.5,0.356135,0.310292
31-DEC-2022,44559.5,73.0,9.5,0.520755,0.195577
31-DEC-2022,44559.5,73.5,9.5,0.658581,0.231541
31-DEC-2022,44559.5,74.0,9.5,0.726217,0.256597
31-DEC-2022,44559.5,74.5,9.5,0.692352,0.24838
31-DEC-2022,44559.5,75.0,9.5,0.575161,0.128494
31-DEC-2022,44559.5,75.5,9.5,0.40298,0.0695228
31-DEC-2022,44559.5,76.0,9.5,0.174434,0.152134
31-DEC-2022,44559.5,76.5,9.5,-1e+34,-1e+34
31-DEC-2022,44559.5,77.0,9.5,-1e+34,-1e+34
31-DEC-2022,44559.5,77.5,9.5,-1e+34,-1e+34
31-DEC-2022,44559.5,78.0,9.5,-1e+34,-1e+34
31-DEC-2022,44559.5,78.5,9.5,-1e+34,-1e+34
31-DEC-2022,44559.5,79.0,9.5,-0.191142,-0.164474
31-DEC-2022,44559.5,79.5,9.5,-0.386661,-0.566333
31-DEC-2022,44559.5,80.0,9.5,-0.381429,-0.494678
31-DEC-2022,44559.5,80.5,9.5,-0.167689,0.0049838
31-DEC-2022,44559.5,81.0,9.5,-0.0918088,-0.0424844
31-DEC-2022,44559.5,81.5,9.5,-0.102633,-0.108546
31-DEC-2022,44559.5,82.0,9.5,-0.00349813,-0.0385522
31-DEC-2022,44559.5,82.5,9.5,-0.0268551,0.0515504
31-DEC-2022,44559.5,83.0,9.5,0.0227435,0.147614
31-DEC-2022,44559.5,83.5,9.5,0.0322128,0.199445
31-DEC-2022,44559.5,84.0,9.5,0.0353428,0.270384
31-DEC-2022,44559.5,84.5,9.5,0.0563045,0.306993
31-DEC-2022,44559.5,85.0,9.5,0.115343,0.322878
31-DEC-2022,44559.5,85.5,9.5,0.159167,0.307668
31-DEC-2022,44559.5,86.0,9.5,0.16367,0.269925
31-DEC-2022,44559.5,86.5,9.5,0.104968,0.211677
31-DEC-2022,44559.5,87.0,9.5,0.027122,0.139742
31-DEC-2022,44559.5,87.5,9.5,-0.02407,0.0924327
31-DEC-2022,44559.5,88.0,9.5,-0.0910915,0.0703541
31-DEC-2022,44559.5,88.5,9.5,-0.159453,0.111678
31-DEC-2022,44559.5,89.0,9.5,-0.190004,0.20678
31-DEC-2022,44559.5,68.0,9.75,0.301751,-0.0295361
31-DEC-2022,44559.5,68.5,9.75,0.267652,0.0308587
31-DEC-2022,44559.5,69.0,9.75,0.150745,0.121245
31-DEC-2022,44559.5,69.5,9.75,0.0509176,0.221167
31-DEC-2022,44559.5,70.0,9.75,-0.00619063,0.361728
31-DEC-2022,44559.5,70.5,9.75,-0.0481526,0.473466
31-DEC-2022,44559.5,71.0,9.75,-0.0696817,0.463619
31-DEC-2022,44559.5,71.5,9.75,-0.0458316,0.528029
31-DEC-2022,44559.5,72.0,9.75,0.130773,0.387258
31-DEC-2022,44559.5,72.5,9.75,0.2794,0.237968
31-DEC-2022,44559.5,73.0,9.75,0.440803,0.0743632
31-DEC-2022,44559.5,73.5,9.75,0.598338,0.119513
31-DEC-2022,44559.5,74.0,9.75,0.638458,0.216466
31-DEC-2022,44559.5,74.5,9.75,0.609178,0.259173
31-DEC-2022,44559.5,75.0,9.75,0.482912,0.216945
31-DEC-2022,44559.5,75.5,9.75,0.261461,0.124462
31-DEC-2022,44559.5,76.0,9.75,0.145134,0.143979
31-DEC-2022,44559.5,76.5,9.75,-1e+34,-1e+34
31-DEC-2022,44559.5,77.0,9.75,-1e+34,-1e+34
31-DEC-2022,44559.5,77.5,9.75,-1e+34,-1e+34
31-DEC-2022,44559.5,78.0,9.75,-1e+34,-1e+34
31-DEC-2022,44559.5,78.5,9.75,-1e+34,-1e+34
31-DEC-2022,44559.5,79.0,9.75,-1e+34,-1e+34
31-DEC-2022,44559.5,79.5,9.75,-0.289066,-0.46143
31-DEC-2022,44559.5,80.0,9.75,-0.407263,-0.53528
31-DEC-2022,44559.5,80.5,9.75,-0.252946,-0.114006
31-DEC-2022,44559.5,81.0,9.75,-0.199613,-0.0494456
31-DEC-2022,44559.5,81.5,9.75,-0.110035,-0.168755
31-DEC-2022,44559.5,82.0,9.75,-0.107501,-0.0475681
31-DEC-2022,44559.5,82.5,9.75,-0.0539692,0.0219417
31-DEC-2022,44559.5,83.0,9.75,-0.0143432,0.113889
31-DEC-2022,44559.5,83.5,9.75,0.0238889,0.182849
31-DEC-2022,44559.5,84.0,9.75,0.0451843,0.248987
31-DEC-2022,44559.5,84.5,9.75,0.0783152,0.287973
31-DEC-2022,44559.5,85.0,9.75,0.135252,0.291687
31-DEC-2022,44559.5,85.5,9.75,0.170551,0.293348
31-DEC-2022,44559.5,86.0,9.75,0.149359,0.267916
31-DEC-2022,44559.5,86.5,9.75,0.064505,0.200796
31-DEC-2022,44559.5,87.0,9.75,-0.0136391,0.137225
31-DEC-2022,44559.5,87.5,9.75,-0.063538,0.0824796
31-DEC-2022,44559.5,88.0,9.75,-0.130121,0.0682617
31-DEC-2022,44559.5,88.5,9.75,-0.185633,0.0947281
31-DEC-2022,44559.5,89.0,9.75,-0.184858,0.1668
31-DEC-2022,44559.5,68.0,10.0,0.243867,-0.0449446
31-DEC-2022,44559.5,68.5,10.0,0.269857,0.0628367
31-DEC-2022,44559.5,69.0,10.0,0.193796,0.188939
31-DEC-2022,44559.5,69.5,10.0,0.074093,0.304238
31-DEC-2022,44559.5,70.0,10.0,-0.0190498,0.423074
31-DEC-2022,44559.5,70.5,10.0,-0.0816055,0.507054
31-DEC-2022,44559.5,71.0,10.0,-0.113295,0.477409
31-DEC-2022,44559.5,71.5,10.0,-0.0931406,0.485471
31-DEC-2022,44559.5,72.0,10.0,-0.0117019,0.340649
31-DEC-2022,44559.5,72.5,10.0,0.147822,0.154907
31-DEC-2022,44559.5,73.0,10.0,0.372412,-0.0923418
31-DEC-2022,44559.5,73.5,10.0,0.475595,-0.0290175
31-DEC-2022,44559.5,74.0,10.0,0.475481,0.105321
31-DEC-2022,44559.5,74.5,10.0,0.415194,0.218612
31-DEC-2022,44559.5,75.0,10.0,0.322917,0.249755
31-DEC-2022,44559.5,75.5,10.0,0.033935,0.249198
31-DEC-2022,44559.5,76.0,10.0,-0.116925,0.057925
31-DEC-2022,44559.5,76.5,10.0,-1e+34,-1e+34
31-DEC-2022,44559.5,77.0,10.0,-1e+34,-1e+34
31-DEC-2022,44559.5,77.5,10.0,-1e+34,-1e+34
31-DEC-2022,44559.5,78.0,10.0,-1e+34,-1e+34
31-DEC-2022,44559.5,78.5,10.0,-1e+34,-1e+34
31-DEC-2022,44559.5,79.0,10.0,-1e+34,-1e+34
31-DEC-2022,44559.5,79.5,10.0,-0.155987,-0.261914
31-DEC-2022,44559.5,80.0,10.0,-0.338765,-0.58556
31-DEC-2022,44559.5,80.5,10.0,-0.274276,-0.202747
31-DEC-2022,44559.5,81.0,10.0,-0.186694,-0.0841301
31-DEC-2022,44559.5,81.5,10.0,-0.179861,-0.204373
31-DEC-2022,44559.5,82.0,10.0,-0.172505,-0.0738303
31-DEC-2022,44559.5,82.5,10.0,-0.116911,-0.0243712
31-DEC-2022,44559.5,83.0,10.0,-0.0429903,0.0650614
31-DEC-2022,44559.5,83.5,10.0,0.0157184,0.144121
31-DEC-2022,44559.5,84.0,10.0,0.0656042,0.206701
31-DEC-2022,44559.5,84.5,10.0,0.103309,0.244304
31-DEC-2022,44559.5,85.0,10.0,0.138727,0.231549
31-DEC-2022,44559.5,85.5,10.0,0.149598,0.227194
31-DEC-2022,44559.5,86.0,10.0,0.0819225,0.22116
31-DEC-2022,44559.5,86.5,10.0,-0.017635,0.172129
31-DEC-2022,44559.5,87.0,10.0,-0.0794897,0.11599
31-DEC-2022,44559.5,87.5,10.0,-0.121205,0.0646108
31-DEC-2022,44559.5,88.0,10.0,-0.165551,0.0590837
31-DEC-2022,44559.5,88.5,10.0,-0.198271,0.0861167
31-DEC-2022,44559.5,89.0,10.0,-0.179796,0.132179
31-DEC-2022,44559.5,68.0,10.25,0.169857,-0.0602166
31-DEC-2022,44559.5,68.5,10.25,0.224419,0.05139
31-DEC-2022,44559.5,69.0,10.25,0.226163,0.242782
31-DEC-2022,44559.5,69.5,10.25,0.117028,0.392547
31-DEC-2022,44559.5,70.0,10.25,0.01124,0.493936
31-DEC-2022,44559.5,70.5,10.25,-0.0674262,0.552799
31-DEC-2022,44559.5,71.0,10.25,-0.131579,0.502397
31-DEC-2022,44559.5,71.5,10.25,-0.168945,0.456557
31-DEC-2022,44559.5,72.0,10.25,-0.0894712,0.328818
31-DEC-2022,44559.5,72.5,10.25,0.0917106,0.00595509
31-DEC-2022,44559.5,73.0,10.25,0.270527,-0.242273
31-DEC-2022,44559.5,73.5,10.25,0.2725,-0.115147
31-DEC-2022,44559.5,74.0,10.25,0.233523,0.0525719
31-DEC-2022,44559.5,74.5,10.25,0.19644,0.196119
31-DEC-2022,44559.5,75.0,10.25,0.0862396,0.25222
31-DEC-2022,44559.5,75.5,10.25,0.00990944,0.407334
31-DEC-2022,44559.5,76.0,10.25,-1e+34,-1e+34
31-DEC-2022,44559.5,76.5,10.25,-1e+34,-1e+34
31-DEC-2022,44559.5,77.0,10.25,-1e+34,-1e+34
31-DEC-2022,44559.5,77.5,10.25,-1e+34,-1e+34
31-DEC-2022,44559.5,78.0,10.25,-1e+34,-1e+34
31-DEC-2022,44559.5,78.5,10.25,-1e+34,-1e+34
31-DEC-2022,44559.5,79.0,10.25,-1e+34,-1e+34
31-DEC-2022,44559.5,79.5,10.25,-0.119011,-0.107015
31-DEC-2022,44559.5,80.0,10.25,-0.231305,-0.567549
31-DEC-2022,44559.5,80.5,10.25,-0.254209,-0.2848
31-DEC-2022,44559.5,81.0,10.25,-0.198554,-0.123388
31-DEC-2022,44559.5,81.5,10.25,-0.228496,-0.212531
31-DEC-2022,44559.5,82.0,10.25,-0.190172,-0.114126
31-DEC-2022,44559.5,82.5,10.25,-0.145113,-0.0784772
31-DEC-2022,44559.5,83.0,10.25,-0.0593382,0.0184507
31-DEC-2022,44559.5,83.5,10.25,-0.00140372,0.0795226
31-DEC-2022,44559.5,84.0,10.25,0.0680986,0.139614
31-DEC-2022,44559.5,84.5,10.25,0.0995972,0.180808
31-DEC-2022,44559.5,85.0,10.25,0.097525,0.162092
31-DEC-2022,44559.5,85.5,10.25,0.0575112,0.164912
31-DEC-2022,44559.5,86.0,10.25,-0.0491598,0.191559
31-DEC-2022,44559.5,86.5,10.25,-0.14655,0.154387
31-DEC-2022,44559.5,87.0,10.25,-0.163292,0.0884747
31-DEC-2022,44559.5,87.5,10.25,-0.165435,0.0464761
31-DEC-2022,44559.5,88.0,10.25,-0.185345,0.0663831
31-DEC-2022,44559.5,88.5,10.25,-0.193396,0.0840088
31-DEC-2022,44559.5,89.0,10.25,-0.174614,0.117594
31-DEC-2022,44559.5,68.0,10.5005,0.157514,-0.0416811
31-DEC-2022,44559.5,68.5,10.5005,0.164109,0.0467743
31-DEC-2022,44559.5,69.0,10.5005,0.238736,0.277046
31-DEC-2022,44559.5,69.5,10.5005,0.180374,0.478805
31-DEC-2022,44559.5,70.0,10.5005,0.0720081,0.566924
31-DEC-2022,44559.5,70.5,10.5005,-0.0193631,0.602862
31-DEC-2022,44559.5,71.0,10.5005,-0.126063,0.560481
31-DEC-2022,44559.5,71.5,10.5005,-0.190214,0.525091
31-DEC-2022,44559.5,72.0,10.5005,-0.115249,0.28958
31-DEC-2022,44559.5,72.5,10.5005,0.0573568,-0.115929
31-DEC-2022,44559.5,73.0,10.5005,0.132278,-0.334548
31-DEC-2022,44559.5,73.5,10.5005,0.0732015,-0.128087
31-DEC-2022,44559.5,74.0,10.5005,0.0162585,0.0612678
31-DEC-2022,44559.5,74.5,10.5005,0.0161484,0.179424
31-DEC-2022,44559.5,75.0,10.5005,-0.0260911,0.284866
31-DEC-2022,44559.5,75.5,10.5005,0.0146381,0.353432
31-DEC-2022,44559.5,76.0,10.5005,-1e+34,-1e+34
31-DEC-2022,44559.5,76.5,10.5005,-1e+34,-1e+34
31-DEC-2022,44559.5,77.0,10.5005,-1e+34,-1e+34
31-DEC-2022,44559.5,77.5,10.5005,-1e+34,-1e+34
31-DEC-2022,44559.5,78.0,10.5005,-1e+34,-1e+34
31-DEC-2022,44559.5,78.5,10.5005,-1e+34,-1e+34
31-DEC-2022,44559.5,79.0,10.5005,-1e+34,-1e+34
31-DEC-2022,44559.5,79.5,10.5005,-1e+34,-1e+34
31-DEC-2022,44559.5,80.0,10.5005,-0.0849988,-0.503946
31-DEC-2022,44559.5,80.5,10.5005,-0.184806,-0.312477
31-DEC-2022,44559.5,81.0,10.5005,-0.194578,-0.123059
31-DEC-2022,44559.5,81.5,10.5005,-0.242625,-0.244465
31-DEC-2022,44559.5,82.0,10.5005,-0.193667,-0.127944
31-DEC-2022,44559.5,82.5,10.5005,-0.140994,-0.118389
31-DEC-2022,44559.5,83.0,10.5005,-0.0929779,-0.0139467
31-DEC-2022,44559.5,83.5,10.5005,-0.0380772,0.0275938
31-DEC-2022,44559.5,84.0,10.5005,0.0365069,0.0779668
31-DEC-2022,44559.5,84.5,10.5005,0.0260495,0.130484
31-DEC-2022,44559.5,85.0,10.5005,-0.0137264,0.122057
31-DEC-2022,44559.5,85.5,10.5005,-0.0834521,0.15777
31-DEC-2022,44559.5,86.0,10.5005,-0.201463,0.19981
31-DEC-2022,44559.5,86.5,10.5005,-0.265562,0.160871
31-DEC-2022,44559.5,87.0,10.5005,-0.239358,0.0785622
31-DEC-2022,44559.5,87.5,10.5005,-0.195455,0.0396711
31-DEC-2022,44559.5,88.0,10.5005,-0.180438,0.0582153
31-DEC-2022,44559.5,88.5,10.5005,-0.172966,0.0853452
31-DEC-2022,44559.5,89.0,10.5005,-0.167647,0.109723
31-DEC-2022,44559.5,68.0,10.7517,0.150283,-0.0533451
31-DEC-2022,44559.5,68.5,10.7517,0.159973,0.0549092
31-DEC-2022,44559.5,69.0,10.7517,0.228928,0.277129
31-DEC-2022,44559.5,69.5,10.7517,0.257803,0.553114
31-DEC-2022,44559.5,70.0,10.7517,0.149281,0.637442
31-DEC-2022,44559.5,70.5,10.7517,0.0565718,0.667166
31-DEC-2022,44559.5,71.0,10.7517,-0.0678933,0.62947
31-DEC-2022,44559.5,71.5,10.7517,-0.122453,0.590165
31-DEC-2022,44559.5,72.0,10.7517,-0.126657,0.242667
31-DEC-2022,44559.5,72.5,10.7517,0.0269521,-0.180453
31-DEC-2022,44559.5,73.0,10.7517,0.0474916,-0.385816
31-DEC-2022,44559.5,73.5,10.7517,-0.0251785,-0.0981475
31-DEC-2022,44559.5,74.0,10.7517,-0.0799954,0.0627255
31-DEC-2022,44559.5,74.5,10.7517,-0.128509,0.208192
31-DEC-2022,44559.5,75.0,10.7517,-0.131395,0.281283
31-DEC-2022,44559.5,75.5,10.7517,-0.0287657,0.241822
31-DEC-2022,44559.5,76.0,10.7517,-1e+34,-1e+34
31-DEC-2022,44559.5,76.5,10.7517,-1e+34,-1e+34
31-DEC-2022,44559.5,77.0,10.7517,-1e+34,-1e+34
31-DEC-2022,44559.5,77.5,10.7517,-1e+34,-1e+34
31-DEC-2022,44559.5,78.0,10.7517,-1e+34,-1e+34
31-DEC-2022,44559.5,78.5,10.7517,-1e+34,-1e+34
31-DEC-2022,44559.5,79.0,10.7517,-1e+34,-1e+34
31-DEC-2022,44559.5,79.5,10.7517,-1e+34,-1e+34
31-DEC-2022,44559.5,80.0,10.7517,-0.0168319,-0.417932
31-DEC-2022,44559.5,80.5,10.7517,-0.151576,-0.321474
31-DEC-2022,44559.5,81.0,10.7517,-0.189856,-0.105496
31-DEC-2022,44559.5,81.5,10.7517,-0.247429,-0.275826
31-DEC-2022,44559.5,82.0,10.7517,-0.223051,-0.152609
31-DEC-2022,44559.5,82.5,10.7517,-0.177381,-0.147382
31-DEC-2022,44559.5,83.0,10.7517,-0.140086,-0.0165178
31-DEC-2022,44559.5,83.5,10.7517,-0.0852581,-0.0142884
31-DEC-2022,44559.5,84.0,10.7517,-0.0507619,0.0632654
31-DEC-2022,44559.5,84.5,10.7517,-0.0896545,0.127118
31-DEC-2022,44559.5,85.0,10.7517,-0.151516,0.145316
31-DEC-2022,44559.5,85.5,10.7517,-0.22008,0.196298
31-DEC-2022,44559.5,86.0,10.7517,-0.317805,0.223165
31-DEC-2022,44559.5,86.5,10.7517,-0.343119,0.162968
31-DEC-2022,44559.5,87.0,10.7517,-0.273219,0.070986
31-DEC-2022,44559.5,87.5,10.7517,-0.203151,0.0246124
31-DEC-2022,44559.5,88.0,10.7517,-0.162158,0.0427293
31-DEC-2022,44559.5,88.5,10.7517,-0.147121,0.0771239
31-DEC-2022,44559.5,89.0,10.7517,-0.145242,0.112357
31-DEC-2022,44559.5,68.0,11.0041,0.182196,-0.0516462
31-DEC-2022,44559.5,68.5,11.0041,0.19021,0.0334919
31-DEC-2022,44559.5,69.0,11.0041,0.229043,0.242159
31-DEC-2022,44559.5,69.5,11.0041,0.335642,0.585861
31-DEC-2022,44559.5,70.0,11.0041,0.236294,0.708474
31-DEC-2022,44559.5,70.5,11.0041,0.146819,0.734314
31-DEC-2022,44559.5,71.0,11.0041,0.0125149,0.710394
31-DEC-2022,44559.5,71.5,11.0041,-0.0184254,0.619714
31-DEC-2022,44559.5,72.0,11.0041,-0.0867301,0.234339
31-DEC-2022,44559.5,72.5,11.0041,0.0276299,-0.197906
31-DEC-2022,44559.5,73.0,11.0041,0.0146185,-0.415837
31-DEC-2022,44559.5,73.5,11.0041,-0.0511025,-0.0835895
31-DEC-2022,44559.5,74.0,11.0041,-0.0950937,0.0883532
31-DEC-2022,44559.5,74.5,11.0041,-0.132736,0.255907
31-DEC-2022,44559.5,75.0,11.0041,-0.104599,0.241347
31-DEC-2022,44559.5,75.5,11.0041,0.0232881,0.143952
31-DEC-2022,44559.5,76.0,11.0041,-1e+34,-1e+34
31-DEC-2022,44559.5,76.5,11.0041,-1e+34,-1e+34
31-DEC-2022,44559.5,77.0,11.0041,-1e+34,-1e+34
31-DEC-2022,44559.5,77.5,11.0041,-1e+34,-1e+34
31-DEC-2022,44559.5,78.0,11.0041,-1e+34,-1e+34
31-DEC-2022,44559.5,78.5,11.0041,-1e+34,-1e+34
31-DEC-2022,44559.5,79.0,11.0041,-1e+34,-1e+34
31-DEC-2022,44559.5,79.5,11.0041,-1e+34,-1e+34
31-DEC-2022,44559.5,80.0,11.0041,-0.0465893,-0.337099
31-DEC-2022,44559.5,80.5,11.0041,-0.14106,-0.319562
31-DEC-2022,44559.5,81.0,11.0041,-0.201821,-0.0871899
31-DEC-2022,44559.5,81.5,11.0041,-0.246068,-0.27571
31-DEC-2022,44559.5,82.0,11.0041,-0.269514,-0.167726
31-DEC-2022,44559.5,82.5,11.0041,-0.219828,-0.160041
31-DEC-2022,44559.5,83.0,11.0041,-0.207489,-0.0437221
31-DEC-2022,44559.5,83.5,11.0041,-0.156732,-0.0149279
31-DEC-2022,44559.5,84.0,11.0041,-0.150719,0.0795478
31-DEC-2022,44559.5,84.5,11.0041,-0.21273,0.168335
31-DEC-2022,44559.5,85.0,11.0041,-0.287583,0.194235
31-DEC-2022,44559.5,85.5,11.0041,-0.328185,0.230751
31-DEC-2022,44559.5,86.0,11.0041,-0.389099,0.237093
